GENE,ENVISION
WWP2,0.811934
ACOT8,0.889124
PLCB1,0.827981
PPP2R3A,0.848115
USP4,0.884061
EPHA1,0.867644
DCLK2,0.750770
IKBKB,0.972467
BHMT2,1.010770
UGP2,0.776518
NCOA2,0.915257
CDK19,0.883114
HKDC1,0.814355
ATP4A,0.820481
TTN,0.613215
B4GALT5,0.878937
PIP4K2C,0.772434
ETNK2,0.833555
TGFBR2,0.780932
ANXA3,0.955723
B3GALT2,0.968992
SLC13A5,0.907988
XYLT1,0.971972
CPOX,0.817438
PIGS,0.861444
UGT2A1,0.822123
USP14,0.785543
DDC,0.786714
UBR2,0.945236
EP300,0.791360
ABHD6,0.900010
FGFR3,1.050570
TYRO3,0.898302
RNF19A,0.930764
HIPK3,0.857914
CYP1A2,0.798090
GALNT15,1.008440
B3GALNT2,0.980113
CHD9,0.830328
ABCC9,0.968696
NDUFS8,0.986269
SLC22A8,0.972418
DDAH2,0.856859
