GENE,ENVISION
SLC26A4,1.012950
EPX,0.675165
GNPDA2,0.750372
GLYCTK,0.905194
USP15,0.865180
EPHA3,0.627748
MAT1A,0.746374
NOX4,0.986204
GTF3C4,0.829387
CCNB1IP1,0.984482
ACADM,1.015100
NSF,0.780062
GCNT4,0.968439
UROC1,0.906559
USP44,0.843212
ACSM3,0.954550
NEK8,1.089080
PIK3CG,1.012210
PLCH2,0.781921
SIAE,0.931614
SLC35B2,0.777880
TTN,0.786086
SLC12A3,0.802846
ABCB4,0.944477
ASRGL1,0.964121
SLC8A2,0.787292
HSD17B4,0.864400
GGH,0.920563
B4GALT6,0.910788
EPHB3,1.015740
GUCY2D,0.976905
EPHB4,0.650723
UGT2A3,0.892051
MYLK4,0.907840
REV3L,0.992253
GALNT8,0.814184
PIGV,0.777057
SSH1,0.855075
GPT,0.849407
QARS,0.952041
RNF20,0.927432
DCK,0.674124
ADCY5,0.977312
LRP1,0.915619
GPT2,0.990716
BAAT,1.046550
HSD3B7,0.920532
RNF103,0.979195
UGT2B28,0.895704
CH25H,0.821610
TKTL2,1.014520
ABCA8,0.920330
SLC29A2,0.951441
