GENE,ENVISION
MARCH11,0.955575
PGM2L1,0.775158
UGCG,0.865969
CLOCK,0.860826
PRKCSH,0.982998
BIRC6,0.846541
CDO1,0.912751
MARCH6,0.869045
GLUD1,0.679102
SQLE,0.903155
APOB,0.976665
UBE2QL1,0.771232
SUCLG1,0.824738
SLC34A3,0.956518
PIK3R4,0.886972
TTN,0.641536
SLC6A11,0.825731
SETDB1,0.649867
DAPK1,0.424200
GALT,0.911980
TPSD1,0.916458
UAP1,0.988613
RAG1,1.000900
HYKK,0.918380
USP31,0.818584
USP34,0.842271
USP36,0.938448
CIDEA,0.957815
PTPRT,0.812379
ATP4A,0.898549
ALDH1L1,0.453022
ARCN1,0.808347
SLC1A1,0.881961
MET,1.037720
UST,0.792722
SLC43A1,0.811110
BRAF,0.768553
MGAT4B,0.907803
SDHA,0.788304
ACLY,0.935680
ABCC1,0.814864
NEK8,0.967281
