GENE,ENVISION
HECTD1,0.902532
UBE3A,0.985479
EPHA8,0.853689
PRPF4B,0.906384
FBP1,0.761836
USP28,0.974527
TRMU,0.837939
SHPRH,0.799072
CYP4X1,1.033310
WWP1,0.829042
B3GNT2,1.004820
CDK12,0.860354
NDST3,0.792561
USP43,0.901025
XDH,0.846938
ITPKC,0.917624
DGKI,0.928238
TTN,0.720931
STRA6,0.915423
MTMR7,0.859270
SUOX,0.854232
DAPK1,0.921369
SH3RF2,0.902705
CYP2A13,0.681704
GLTP,0.848330
CDC25A,0.834833
BCAT1,0.798463
DGKB,0.941065
HELZ2,0.779004
CYP3A5,1.007270
EHHADH,0.805443
ITK,0.918109
ADCY4,0.704419
ADCY5,0.957443
ACVR1B,0.935916
RPS6KA4,0.990145
SLC9A2,0.753216
ATP1A2,0.815002
NDUFS8,0.854574
FUT8,0.855398
