GENE,ENVISION
TGM4,0.844206
HS3ST2,0.972218
SDS,0.689938
POLE,0.745842
BCHE,0.791277
NOX4,0.854838
CHAT,0.768224
GTF3C4,0.841631
GLS,0.932449
GAD1,0.740644
NCOA2,0.917586
NCOA6,0.827508
ECI2,0.942366
DHRS4,0.922363
DNMT1,0.969187
ASPH,0.765034
XDH,1.010430
NPC1,1.010220
MGAT5B,0.786678
TTN,0.869449
SLC27A2,0.792010
KDR,1.005460
PIP4K2B,0.977788
SH3RF3,0.914215
XYLT2,0.961895
SLC24A3,0.866328
NDUFA9,0.786080
ENO1,0.880418
USP16,0.949180
UCP3,0.926573
SETD5,0.907533
SLC15A4,0.870095
UBR4,0.901001
LCT,0.993896
NME7,0.923443
TPH1,0.919272
ABCG8,0.873806
AMN,0.940826
PTPRF,0.949220
ATP1A4,0.666906
BMPR2,0.850988
CDK7,0.930820
ATR,0.930320
