GENE,ENVISION
CYP2J2,0.853792
MAP3K9,0.996436
POLQ,0.953075
EPHA8,0.852194
UGT8,0.806969
CROT,0.790467
ATM,0.859071
CDO1,0.910614
PTPRZ1,0.946333
CARS2,0.836013
DMGDH,0.840210
PPM1D,0.776200
PPM1A,0.956037
MGAM,1.076990
DPYS,0.524087
TPTE,0.745048
MYCBP2,0.854391
ABCD2,0.978061
MTMR3,1.012150
FMO3,0.946916
KMT2A,0.973435
SLC14A2,0.923627
B3GALT2,0.821244
MAT2B,0.769810
SRC,0.988235
HERC1,0.939870
PIGS,0.999940
MYLIP,0.861535
AKR7A3,0.767099
MAN1A1,0.917714
PTPRT,0.992018
GALNT12,0.829184
DAPK3,0.997614
PRKD1,0.980470
HERC2,0.895813
STK36,1.001780
MGAT4B,0.997574
PTPRJ,0.996504
PRKD2,0.761760
