GENE,ENVISION
MYO3A,0.826336
PECR,0.710695
PARS2,0.830857
CSF1R,0.728489
SLC2A14,1.013410
TSSK4,0.822865
USP6,0.939554
RIPK3,1.033260
RIPK2,0.865923
MAP2K4,0.958305
CAD,0.838940
APOB,0.861023
PDE3A,1.012570
FASTK,0.990429
ITPKB,0.830390
TTN,0.750770
COPG1,0.821147
FLT1,0.840738
TGFBR2,0.761232
G0S2,0.835144
MAN2C1,0.720434
SLC38A2,0.805645
STRA6,0.785395
SLC25A6,0.904017
PASK,0.864899
HERC1,0.929202
ABCB11,0.881793
MVD,0.928110
ACHE,0.992361
PTPN13,0.731503
ACOX1,0.977906
TNFRSF21,0.873385
SLC22A9,0.797334
SLC22A16,0.862403
NT5C3A,1.017620
STAMBPL1,0.858722
SPEG,0.859539
SLC19A2,0.975966
MATK,0.977738
GCSH,0.812530
