GENE,ENVISION
GNS,0.923642
COX5A,0.783258
BIRC6,0.998871
CHSY3,0.976174
MAPK10,1.000150
ROS1,0.765771
IARS2,0.992443
NEK5,0.930253
SLC9A2,0.759019
SETD5,0.864951
CMPK2,0.886082
GK2,0.758177
PIK3R2,0.985723
ITPKB,0.914583
RPIA,0.904977
TTN,0.827410
UGT2B10,0.801223
MAPK7,0.921661
PPP5C,0.937921
KMT2D,0.933833
PTGR1,0.851330
HERC1,1.010000
EPHA10,0.879383
PHLPP2,0.976673
UBR1,0.931043
IP6K3,0.932775
STK32B,0.984900
PTRH1,0.848405
PTPN18,0.914450
ACSL3,1.013740
KCNJ8,0.790587
GLUD2,0.938539
USP34,0.855073
PTPRD,0.950913
PTPRA,0.979443
NDUFS7,1.013330
CMTR1,0.806472
