GENE,ENVISION
TNKS,0.992071
SPHK1,0.767594
B4GALNT1,0.794625
EPX,0.640990
PPP2R3B,0.781677
USP2,0.967723
RAD18,1.006200
EPHA3,0.992415
SETD1A,0.727660
UGT1A7,1.030120
NCOR1,0.861109
RFWD3,0.968210
MASTL,0.990166
POLD1,0.725984
BCR,0.750358
TTN,0.915969
NMNAT2,0.891577
USP20,0.800391
AMT,0.773302
PIK3R2,1.063160
GGTLC1,0.770041
SLC2A14,0.948854
NAGLU,1.011530
CDK11A,0.920952
PIGQ,0.976158
USP16,0.863742
MIA3,0.770462
SSH1,0.856259
SLC26A8,0.842210
SLC20A2,0.859841
CKMT2,0.983082
RPS6KC1,0.985495
HNMT,0.981269
SLC3A2,0.902005
ABCA4,0.990568
NDUFS3,0.863197
CYP2C18,0.929405
POLRMT,0.877630
ABCC3,0.859154
