GENE,ENVISION
MAP4K3,0.952933
AGXT,0.875795
EPHA10,0.857316
GGCT,0.968326
NOX1,0.859397
DHDH,0.882781
ADCY10,0.915936
DAD1,0.843690
SLC9A5,0.786678
EP300,0.879839
PPP1R3A,0.998193
TRAF7,0.795259
TRPM7,0.926391
GUSB,0.633712
KMT2B,0.869940
KMT2A,0.924528
DPAGT1,1.028210
ART5,0.977721
KMT2D,0.744102
POLRMT,0.771327
SLC1A4,0.976273
TPH2,0.860577
PLCD1,0.986153
UBR3,0.913760
SETD2,0.949475
LMTK2,0.911320
FUT11,0.969585
PTPN18,0.954162
ALK,0.895054
ADCY8,0.957119
EIF2AK4,0.778646
GSTP1,0.542280
FAR2,0.853152
NSD1,0.866402
DECR1,0.959276
PXDN,0.908238
