GENE,ENVISION
USP8,0.984290
AGL,0.976117
IPMK,1.023290
PRODH2,0.886844
MAPK15,0.984645
INSRR,1.045040
AXL,0.981238
DGKZ,0.912962
SGPL1,0.977398
USP49,1.006170
GRHL1,0.909385
PPP1R3A,0.976684
DGAT1,0.879191
NDST3,0.820398
ASPH,0.952073
TIAM2,0.984624
TTN,0.553446
PHOSPHO1,0.853125
GLT8D2,0.759805
NPR1,1.018410
IDH3A,0.742222
ACACB,0.914066
ACSS2,0.922277
HERC2,0.915623
HERC4,0.899880
PTPN3,0.990207
TRMT1L,1.021710
LRP2,0.913319
NME3,0.930253
ABCG8,0.948648
DDR1,0.845235
PTPN14,0.793944
ACAD8,0.915996
PRKACG,0.859456
MAP3K13,0.969296
GPAA1,0.730583
HSD3B2,0.888797
COQ7,0.962102
PXDN,0.756010
NEU3,0.850404
