GENE,ENVISION
CDKL5,0.868434
SLC6A2,0.797584
DSTYK,0.978651
SLC7A7,0.964777
LAP3,0.616869
FTMT,0.750633
SLC4A2,0.842732
GART,0.959993
DUSP27,0.678965
MAP3K9,0.945792
RGL1,0.979761
USP34,0.791805
SLC6A19,0.834227
CSNK1E,0.733281
MGAT5B,0.982754
TTN,0.930295
SLC8A1,0.786678
ABCB6,0.724279
ASH1L,0.828182
PIGC,0.813133
RNF40,0.764378
HERC2,0.905962
CYP2A6,0.588027
HEPH,0.820496
FGFR4,1.016270
IP6K3,0.920296
MLYCD,0.925243
ADH6,0.945551
USP45,0.705233
TYMP,0.858245
FUT3,0.856101
CYP2C18,0.619213
CREBBP,0.920613
