GENE,ENVISION
SLC26A4,0.995492
GNS,0.835394
FKBP10,0.874897
ST6GAL1,0.978634
SLC9A8,1.017640
STK10,0.839207
GPD2,0.819466
PIKFYVE,0.933599
AGXT2,1.024980
HIPK1,0.808234
NEK8,0.923054
PGLYRP4,0.897435
ADPRH,0.789266
EPHB4,0.976436
SLC14A2,0.937022
SMURF1,0.594704
NCOA3,0.831397
GPAM,1.076750
SMG1,0.814704
ANKRD1,0.908070
PXDNL,0.889876
SETD5,0.830105
PLOD1,0.973597
CYP2B6,0.940861
CYP39A1,0.947071
MIB2,0.816134
MAN1A1,0.795911
FASTK,0.975439
PC,0.966544
ALDH5A1,0.669687
SLC5A11,0.845369
MYCBP2,0.896666
SLC8A3,0.977622
TNK2,0.812293
TTN,0.605808
KMT2B,0.921394
EXTL3,0.937951
SIAH1,0.950689
TTC3,0.897333
ST3GAL4,0.948310
F13B,0.811951
ACSS1,0.950495
SLC13A3,0.978361
CYP2A7,0.734142
PIGM,0.824744
CTSF,0.963245
CHST9,1.009680
ADCY8,1.024770
ABCB11,0.868921
NCOA1,0.755898
SSH2,0.929695
NMT2,0.759907
NCOA2,0.954558
PLCD1,0.859731
PHLPP2,0.812230
LGSN,1.026380
UCP3,0.888650
ALG14,0.929298
FGFR3,0.988464
USP36,1.000800
GPHN,0.842303
MLYCD,0.988023
UPP2,0.840497
PTPN13,0.984154
ARG2,0.574344
AARS,0.885628
SLC22A12,0.969697
CSF1R,0.985607
PPIP5K2,0.842271
NDUFS2,0.950699
RDH10,0.768586
ADH1B,0.844750
HUWE1,0.892166
ABCC4,0.969311
SLC18A2,0.883496
PTPRK,0.912208
