GENE,ENVISION
TGM3,0.717405
EPHA8,0.975566
CHPF2,0.903259
SLCO1B1,1.100340
ATR,0.947652
CWC27,0.957914
SHPRH,0.916188
CAD,0.766044
NT5M,0.971673
PRPF19,0.850983
TIAM2,0.933949
MAP3K4,0.946552
NPC1,0.939131
JAK2,0.916315
TTN,0.871884
TH,0.956097
DOT1L,0.799455
CTDSP1,0.860354
MAPK7,0.982888
KMT2B,0.847701
KMT2A,0.832224
TSSK2,0.896060
ATP8A1,0.991716
ENTPD8,0.994892
MAST2,0.975204
MAST3,0.832441
FRMPD2,0.818953
NCOA6,0.936322
GART,0.850438
TAOK3,0.820541
LCT,0.807553
COX4I1,1.007940
CHD9,0.841650
RHAG,1.010840
CLK3,0.947569
