GENE,ENVISION
UBE2Q1,0.872019
UBE2Q2,0.864972
RNF13,0.795911
STK10,0.666144
GPAT2,0.903061
USP9X,0.787101
FUT4,0.738755
P4HA2,0.778646
FKBP5,0.851330
AGT,0.802665
SQLE,0.994356
DUSP27,0.985426
CYP3A43,0.848878
SGPL1,0.778646
SMG1,0.849175
HKDC1,0.825911
NPC1,0.690188
MIB2,0.891172
PIK3CG,0.743540
CDC42BPG,0.321043
SPTLC3,0.976147
DMPK,1.076440
WEE1,0.976682
PIK3R2,1.060950
CBLC,0.752566
B3GALT5,0.757513
IGF1R,0.632173
MAN2C1,0.777474
PPP2R2B,0.684598
PIK3C2B,0.696197
GC,0.930477
MINK1,0.850983
CYP3A5,1.012620
COX6A1,0.944762
CNDP2,0.973353
GALNT13,0.944508
FKBP4,0.933971
GTF2F1,1.013930
LMTK2,0.829083
HIPK2,0.912707
PPIL2,0.869306
STARD3,0.941830
MYO3A,0.916761
USP17L2,0.839652
HSD17B10,0.677095
EIF2AK4,0.813133
SFXN3,0.865767
BUB1,1.004310
CYP2U1,1.032800
APOE,0.675749
APOB,0.703296
XPO7,0.952974
DGAT1,0.883627
SHMT1,0.984638
TTN,0.095143
TTL,1.015260
POLR1E,0.978504
GUCY2C,0.990010
GUCY2D,0.921300
GUCY2F,0.915984
CHST8,0.960877
MOGAT3,0.906716
CSGALNACT2,0.786678
CHST4,0.957625
TNK2,0.989272
RPS6KA2,0.684555
RPS6KA4,0.869628
RPS6KA5,0.785149
RPS6KA6,0.973683
DNAJC6,0.643593
MTHFD1L,0.770039
PSAP,0.968079
PRKD1,0.982006
TCIRG1,0.964415
SLC28A2,0.943913
SLC35B4,0.904643
SLC22A3,0.795843
SLC18A3,0.847567
POLQ,0.677717
OTUD5,0.868114
SLC2A10,0.710754
SLC4A7,0.782862
SLC4A1,0.615397
POLB,0.908703
SLC4A2,0.704214
POLN,0.904302
POLM,0.873179
SLC4A9,0.757477
PKLR,0.888664
NCOA1,0.750285
NCOA6,0.757995
CAMK1G,0.504646
SLC36A4,0.863894
NT5C3A,0.871559
NAA10,0.846134
CTBP1,0.785907
SLCO4A1,0.817718
PPEF2,0.993826
PRKAR1B,0.782862
FRMPD2,0.877214
SLC27A1,0.984771
SLC27A2,0.981656
ALK,0.728698
PIPOX,0.973868
FAM20B,0.860622
SLC17A7,0.944533
INSR,0.747190
ME2,0.863197
SI,0.878126
ATP1A4,0.743020
ATP1A3,0.921240
ATP1A1,0.571073
ABCA1,0.983076
SARS,0.670400
MGRN1,0.857831
PTPRS,0.881830
B4GALNT4,0.620142
SPHK2,0.909027
ADPGK,0.963823
HS2ST1,0.426995
GPD2,0.757188
EGFR,0.957470
NADSYN1,0.869306
PLCG2,0.785199
PLCG1,0.751272
CDK8,0.977670
CDK19,0.869923
DPYD,0.980828
CDK12,0.976559
CDK13,0.769993
CDK17,0.802521
WNK3,0.847793
AASDH,0.844438
PFKM,0.650561
NOS3,1.020560
UXS1,0.763795
SLC37A1,0.892282
SLC25A5,0.883760
STS,0.828129
TRIP12,0.987889
CTSG,0.766613
AOAH,0.922536
TBL1X,0.973681
ATP4A,0.961573
ARSB,0.846056
CA3,0.582290
CA6,0.656930
MAP3K10,0.817720
MAP3K13,0.737667
FUT1,1.023460
SLC1A5,0.845040
SLC1A6,0.859855
SLC1A1,1.013570
FUT9,0.800857
RPN1,0.979827
TGM5,1.054100
TUSC3,1.013990
HUWE1,0.782862
MAT1A,0.669867
MARCH5,0.918925
INSRR,0.449943
CHI3L1,1.014430
USP28,0.860566
MIP,0.750878
USP25,0.767072
CYP4F3,0.861821
SLC25A13,0.829958
SLC25A12,0.841355
USP21,0.825824
USP20,0.609125
B3GNT4,0.881330
B3GNT6,0.864065
LBR,0.824690
UBLCP1,0.880584
B3GNT3,0.925670
TSSK2,0.892109
FGFR2,0.853582
USP35,0.829152
SLC12A5,0.668359
SLC12A4,0.789187
SLC12A7,0.879889
MAN1A2,0.923631
SLC12A2,0.643478
DYRK1B,0.707869
FGA,0.769287
NT5C1B,0.870518
LIPA,1.007910
EXT2,0.880114
STRA6,1.007930
ATP1B4,1.009390
XYLT2,0.938106
SCD5,0.795359
TNFRSF21,0.893529
ADCY7,0.281823
NMT1,0.673756
SSH1,0.734392
CHFR,0.907345
RNF19B,0.818327
TESK1,0.726499
SLC41A2,0.879001
HSD17B4,0.664522
SLC2A5,0.823556
WNK1,0.899376
UQCRFS1,0.788929
RENBP,0.609478
ALG8,0.965771
CYB5R3,0.894649
SMPD3,0.848456
UGT3A1,1.058020
ALG6,0.811438
ADCY9,0.738810
PPOX,0.616587
SLC29A2,0.769263
SLC29A1,0.983005
RNGTT,0.955424
SHPRH,0.743173
NEK6,0.875144
NEK5,0.771693
SLC11A2,0.846520
CYP2D6,0.937900
NEK1,0.978938
B3GNTL1,0.911357
NEK9,0.900484
ITPKB,0.921781
CDC42BPB,0.951349
NLK,0.855227
TNKS2,0.885949
DPYSL2,0.741912
DLAT,0.926038
ACLY,0.803733
BLVRB,0.824062
GALNT7,0.671655
GALNT1,0.852901
LARS,0.711814
ATP6V0A4,1.001800
BTD,1.012840
HS6ST1,0.719785
HS6ST2,0.774440
CLK1,0.898524
CREBBP,0.917037
EPHX1,0.855511
HDAC3,0.900247
AMPD2,0.501858
PIGW,1.014670
CHAT,0.859312
COASY,0.982767
CSF1R,0.873589
FANCL,0.943926
HAS1,0.728067
MAPK7,0.855153
TGFBR1,0.733753
MTMR14,0.902867
SH3RF1,0.734078
UGDH,0.898048
SEPHS1,0.778545
TRMT1,0.877423
NUDT12,0.771231
NUDT10,0.868567
ACADSB,0.883796
TAOK2,0.803889
DOT1L,0.843313
ACOX2,0.807055
SLC22A12,1.010350
ALDH2,0.880893
NEU4,0.952920
RNF146,0.839929
USP8,0.833384
POLA1,0.956810
ST6GAL1,0.857244
CHPF2,0.911420
MGLL,0.855516
ACVR2B,0.894462
USP6,0.935873
EZH1,0.786678
EZH2,0.848229
CCNB1IP1,0.870309
NR1D1,0.985524
RNF31,0.828763
PNLIPRP1,0.788956
PNLIPRP3,1.019470
RGL1,0.902272
OLAH,0.924954
PHKB,1.001920
ABCB1,0.970275
PFKL,0.657841
SAP130,0.857035
ABCB4,0.794037
PRKCH,0.525242
TPP1,0.934714
PRKCB,1.002822
PRKCD,0.976538
MGAT1,0.984516
PADI3,0.902755
MGAT3,0.985426
PTPRO,0.816453
UCP3,0.736049
TRIO,0.739411
SLC20A2,0.782947
PFKFB3,0.965802
PFKFB2,0.869306
ROCK2,0.778203
PSKH2,1.007320
BCKDHA,0.891312
TARS,0.778793
KAT6A,0.857215
USP47,0.709904
TSSK1B,0.872885
TM7SF2,0.819109
FKBP10,0.975260
PTGS2,0.707307
CKM,0.976414
SLC6A9,1.036000
POLR3D,0.843219
GCAT,0.651897
B3GAT2,0.700674
AXL,0.944460
TOPORS,0.620870
CERS4,0.961860
MAP3K9,0.872977
CERS2,0.786678
CERS3,0.768623
TGM7,0.775427
ACSM4,0.926684
MAP3K4,0.833258
MAP3K5,0.806713
ZC3HAV1,1.006070
TUT1,0.805798
ATP6V0D2,0.870821
ATP6V0D1,0.890421
GUSB,0.741233
ERBB2,0.964389
IARS,0.781606
ERBB4,0.812047
FMO5,0.710905
NARS2,0.934943
IDH1,0.972998
EXTL3,0.977301
CTSD,0.929641
SLC25A6,0.898048
AQP8,0.937490
PASK,1.011350
USP38,0.915841
CTSZ,1.015370
GPT,1.012770
SLC25A28,0.860622
USP34,0.704450
