GENE,ENVISION
SOAT1,0.983098
CSAD,0.927064
ABL2,0.777440
USP21,0.984987
GCNT4,0.997451
LARS2,0.868618
CHD9,0.966692
DGKQ,0.863278
B3GNTL1,0.854131
RNF130,0.970478
TPTE,1.018948
UGT2B17,0.979363
TTN,0.911173
GLT8D1,0.935408
KMT2B,0.853262
SIRT1,0.780152
CUBN,0.903506
AQP8,0.892218
RAG1,1.059160
MACROD2,0.869306
FGFR2,0.930209
CA2,0.889881
SNRK,1.007140
KCNJ8,0.788805
MYLK,0.752854
MAP3K10,0.870622
MDH1B,0.976409
FUT5,1.013290
ABCC8,0.984090
ALDH1L2,0.829942
NSD1,0.925494
TYR,0.937141
GCSH,0.970645
