GENE,ENVISION
UBE2Q1,1.015670
RNF14,0.988576
UBE2Q2,0.788411
AGK,0.977703
STK10,0.981887
PRKAG2,1.010490
STK16,0.950407
AGA,0.949083
HIPK3,0.934122
P4HA3,0.963045
HIPK1,1.001631
FKBP7,0.988533
RARS2,1.023340
PPWD1,0.820237
FKBP9,0.971881
TAT,0.981604
SGPL1,0.995476
SMG1,0.801168
SLC28A3,1.014120
MYLK,0.994748
MIB1,0.994565
RNF115,0.994258
SPTLC2,0.994077
ABCD3,1.026340
IGF1R,0.944634
B3GALT2,0.991429
RIOK3,0.976881
CAMK2G,0.693662
PIK3C2A,0.993240
LRP1,0.954329
SMARCD3,0.928333
GK,1.008460
ALK,0.931653
LMTK3,0.831080
LMTK2,0.963958
HIPK2,1.017750
MOCS1,0.980906
PTEN,0.967677
CYP26A1,1.021620
CTBP1,1.023480
MYO3A,0.956596
UGCG,0.991541
MYO3B,0.971426
ACVR1B,1.029970
DSTYK,1.007630
FKBP3,1.001970
UBE2D3,0.991251
TBCB,1.009810
POLR1A,0.994339
POLR1C,0.969103
CHKA,0.963503
XPO7,0.903405
XPO6,1.003500
JAK2,0.851878
TTN,0.532653
JAK1,0.762810
NUDT2,0.950903
GUCY2F,0.955495
UCK2,1.016340
CHUK,1.033099
CSGALNACT2,0.942515
GARS,0.938427
TYRO3,0.983623
RPS6KA2,1.016910
RPS6KA3,1.000360
RPS6KA4,0.935240
ZNRF2,0.919215
SLC22A4,1.019220
SLC35B4,0.909882
GFPT1,0.953059
CROT,0.972025
SMS,1.006180
RET,0.961588
POLG,1.062168
MBOAT2,0.984841
SLC4A7,0.939243
POLB,0.933124
SLC4A3,0.942156
SLC26A9,0.988706
FH,0.964831
CDC7,0.818074
NCOA2,0.962699
NDUFV1,1.018164
GALNT7,1.013631
NCOA6,0.952389
SLC36A4,0.981205
NEDD4,1.004910
ACAT1,0.989998
FKBP11,0.839043
IARS,1.010631
CPOX,0.980439
PRKAR1A,1.017870
ALG13,0.760419
SRPK1,0.925139
MTFMT,1.010650
SCARF2,0.985540
INSR,0.880189
RBBP6,0.765501
ATP1A1,1.015560
ABCA1,1.011790
CMTR1,1.027170
MGRN1,0.999559
PRKD2,0.969690
ADPGK,1.029641
HS2ST1,0.993023
NPR2,1.082287
PTPRZ1,0.958639
PLCG1,0.994481
CTSK,0.991844
CBLL1,0.978685
MLKL,1.083529
CAD,1.007630
ACER3,0.980253
LPIN2,1.032190
DPYD,0.786078
CDK12,0.968085
CDK13,0.927971
CDK16,0.910285
CDK14,1.043162
SLC25A3,0.987414
ETNK1,0.988540
CTSA,0.855186
CNOT4,1.033371
NOS1,0.789223
CA13,0.975559
ETFDH,0.920352
ST6GALNAC6,0.983339
TRIP12,0.968617
HEXA,0.797971
BAAT,1.011460
MAP3K10,0.980698
STK3,1.020230
FAR1,0.999487
MGAT4B,0.995112
SLC1A4,0.933824
PPP3CA,0.985528
FUCA1,0.971732
ILKAP,1.014680
FUT8,0.881560
TUSC3,0.838868
PPP2R3A,0.988233
UPRT,0.896640
MARCH7,0.950921
ARAF,0.985219
INSRR,0.833346
SLC25A16,0.983922
USP24,0.994589
MARCH8,1.020225
USP20,0.978473
USP34,0.811689
USP35,1.010370
RARS,1.008480
SLC15A4,0.887081
SLC12A2,0.975786
DYRK1A,1.010481
GMPS,1.003530
MTMR3,0.987151
FGA,0.920484
PIP4K2C,0.791852
PIP4K2B,0.990553
NAAA,0.997016
EXT1,1.052599
XYLT2,1.018090
ADCY6,0.966551
ATP1B1,0.959295
LPO,0.822490
REV3L,0.908349
NMT2,1.007890
RNF19B,0.982183
HTATIP2,0.991159
RNF19A,0.980842
SLC41A1,1.010610
CSAD,0.932425
CYLD,0.755328
GAA,0.991419
RNF103,1.013800
PIK3R4,0.976532
RNMT,0.971918
DDAH1,1.002260
ALG8,1.023390
CYB5R1,1.004968
ALDH3B2,0.767743
ADCY9,0.997002
RNGTT,0.876227
PTPN14,0.978770
SHPRH,0.926830
FUK,0.946180
SLC11A2,1.002097
NEK1,1.001744
CYP26B1,1.008380
FIG4,0.975349
CDC42BPA,0.926036
CDC42BPB,0.965225
PRKG2,0.985800
BMPR2,1.021240
NLK,0.988734
TNKS2,0.824156
PHKG2,0.965691
NLN,0.929953
ITPK1,0.961558
TARS2,1.007300
DLD,0.952866
GCK,0.745377
UBE2E3,1.005240
TK2,0.729189
ACLY,0.969644
PHEX,1.030590
GALNT1,1.016470
GALNT3,1.009380
PPP5C,0.971131
MAOA,0.892774
HS6ST2,0.955185
HUWE1,0.909873
NSD1,0.643116
CLK1,0.963953
CLK2,0.982025
CREBBP,0.830282
MUT,0.966203
ADSS,0.920657
AMPD2,0.757304
PIGT,0.981622
PRKAR2A,1.006980
PRKAR2B,1.007630
ATR,0.990224
PPA2,0.917575
SMPD2,0.956056
FECH,0.955277
FLT1,1.036820
CERCAM,0.815467
CHPT1,0.952581
HAS2,1.021550
GPCPD1,0.973500
ACVR2A,1.033503
TRIO,0.938203
MTMR14,1.048430
UGDH,1.014960
NAGLU,1.023340
RCL1,1.032117
ATP6V1H,0.992574
ENO2,0.999771
ACADSB,0.903372
EP300,0.785925
TAOK1,0.925568
UHRF2,1.079106
TAOK3,0.952824
MAPK9,0.916944
DLST,0.982232
GDPD2,1.087113
CDK6,0.965930
RNF146,0.809892
USP8,0.961876
SLC4A10,0.972778
POLA1,0.714661
PTK2,0.973562
PTK7,0.968178
TGFBR2,1.006680
USP1,0.993444
CHPF2,0.975042
USP3,0.998651
USP4,0.964696
PRKAA1,0.815219
EZH1,0.989456
EZH2,0.988543
SLC5A5,0.834311
NR1D1,0.929735
RNF31,0.931019
ASAH1,0.969778
INPPL1,0.981449
RGL1,0.973777
FYN,1.009250
FRK,0.969564
ABCB1,1.028760
ABCB4,1.093206
AMD1,0.968239
PRKCI,0.960136
PRKCA,1.032692
ATP10A,0.899798
PRKCE,1.026080
PRKCD,1.013690
SLK,0.842242
NT5M,1.012670
UCP2,0.988001
CHST11,0.986654
CHST12,1.014670
PFKFB1,0.965321
PFKFB3,0.995517
ROCK1,0.953045
ROCK2,0.752981
TGS1,1.008790
KAT6B,0.767298
KAT6A,0.888009
WWP2,0.983437
SLC6A6,0.938278
FKBP10,0.988829
WWP1,0.962693
SLC6A9,1.013802
SLC6A8,0.967708
PRPF4B,0.989167
PPIL4,1.006330
SLC30A7,1.008830
PAM,0.864825
CERS2,0.988208
SETDB1,0.893893
GNPDA1,0.993655
WNK2,0.912920
WNK3,0.905563
IDH1,0.905527
WNK1,0.959738
WNK4,0.928446
SLC25A4,0.970581
USP38,0.962971
SLC25A20,0.989340
USP32,0.982997
SETD5,0.906585
MAN1A1,0.957946
MAN1A2,1.005638
USP37,0.828381
NME4,1.014250
INPP5A,0.890687
INPP5B,0.921755
ATIC,0.907147
DZIP3,0.978260
INPP5F,0.980003
RNF180,0.993514
KIT,0.930855
FKBP1B,1.030630
COPB1,0.985930
SPEG,0.978439
RNF217,1.035974
FGFR1,1.006920
HSPG2,0.970163
KAT2B,0.925489
SMURF1,0.924821
SLC9A5,0.993439
SMURF2,0.998849
USP49,0.988887
SLC9A1,1.043319
PPM1A,0.969134
USP45,0.996401
USP47,0.889316
SLC9A8,1.024116
USP40,0.848318
USP43,0.982352
XDH,1.106931
RNF130,0.983782
PC,1.004984
PTK2B,0.954464
RNF138,0.976168
RNF139,0.989359
TRPM7,0.918927
B4GALT7,0.978274
PARP8,0.887037
PHKA1,1.053037
MAN2A2,0.905822
MAN2A1,0.981212
UBA6,0.935393
HERC3,0.988697
HERC2,1.021550
UBA1,0.954183
PTPN2,0.943607
PTPN4,0.997608
HERC1,0.953728
GALK2,0.981647
DDR2,0.957544
DDR1,0.995254
CLYBL,1.002830
CDC14B,1.001800
ST8SIA1,0.932845
CAMKK1,1.019460
STK35,0.991112
STK39,0.976760
DPAGT1,0.972398
UBE2W,0.993257
UBR7,0.910643
FARS2,1.008060
NAMPT,0.990959
HARS,0.986204
HACE1,0.862872
SLC10A6,0.997452
SIK2,0.975934
BMP2K,0.996963
MARK4,0.894756
VARS2,0.992881
MARK1,0.965280
OBSL1,1.019580
SLC8A1,0.987910
SLC8A3,0.898327
CTDSP1,0.789861
KDR,0.909801
MYCBP2,0.806555
GALT,0.935216
HMGCS1,0.978474
COL4A3BP,1.017180
TSSK3,1.017270
LCAT,1.005010
MAST2,1.040131
USP6,0.997401
ALDH7A1,0.975318
CP,0.965276
NT5DC3,1.005980
GALNT15,1.009220
GALNT10,0.998847
CTDSPL2,0.980896
GSTM3,1.027750
GSTM5,0.966262
MTMR2,0.993875
RIPK2,0.980773
AGPAT1,1.029924
PPID,0.914919
PPIB,1.011090
POLR3B,0.923642
COLGALT2,0.995800
PPP2R1A,0.923577
MAP4K3,0.967439
VARS,0.984647
LIMK2,1.011600
BIRC6,0.953915
UEVLD,1.023992
USP9X,0.564342
USP9Y,1.017780
MAP2K6,0.955476
MAP2K5,0.971855
MAP2K4,1.028290
LOX,1.009970
YES1,0.869045
MID1,0.984149
PTPN23,0.975783
PTPN21,1.007300
COPG2,0.982351
GLT8D1,0.994501
EYA1,1.022205
NT5C2,0.951831
EYA3,0.915451
PIGA,0.918623
KMT2A,0.534798
TPST2,0.995584
KMT2E,0.670221
KMT2D,0.878011
SUV39H1,0.986433
SUV39H2,0.992455
PIGN,0.943835
IDH3B,0.977903
DUSP19,0.984026
DUSP16,0.914115
ANKRD1,0.957430
PDK1,0.978163
NDUFS1,1.014020
NDUFS2,1.049275
ABCC5,1.031810
ABCC1,1.036590
HECTD2,0.989471
HECTD3,0.979148
HECTD1,0.991107
PTDSS1,0.965775
DARS,0.983821
HIBADH,1.006740
TRMT11,0.976363
STK17B,0.977512
NDST2,1.005321
NDST3,0.972418
NDST4,1.018060
INPP4B,0.853919
SLC34A1,1.019730
UBR5,0.845742
LYN,1.001215
GOT1,0.964839
PFAS,0.904587
ENTPD6,0.947268
ENTPD5,0.989101
SLCO3A1,0.981194
ENTPD3,0.936171
HK2,0.962051
HK1,0.985310
ENPP2,0.913361
CSNK1G3,1.015210
MYLIP,0.977324
UBR3,0.881236
UBR2,1.005557
UBR1,0.908224
ATP2B2,0.944559
TRMT1L,1.019050
IP6K1,0.918759
UBR4,0.925529
MKRN1,1.005731
SLC4A4,1.001800
ACSL4,1.049743
PPIP5K2,0.989312
PPIP5K1,1.005950
HUNK,0.979996
RNF5,0.977899
SLC19A2,0.977003
CPS1,0.901550
PXDN,0.972317
ST3GAL3,1.001358
TRIM33,0.771527
SLC7A2,1.001952
SLC7A1,1.010660
KMT2B,0.814371
NOX4,1.009780
MAPKAPK3,1.005460
ABHD12,1.028960
LRRK1,1.014366
CHD9,0.900733
RAF1,0.943325
UBE3A,1.012460
ZADH2,0.957210
SLC5A11,0.967620
GUCY1A2,1.010400
SLC35A2,0.987736
SLC35A3,1.009796
HMBS,0.972924
SIRT1,0.991222
TTC3,0.874387
PIKFYVE,0.985975
CDC25A,0.985368
UAP1,0.964943
NCOA1,0.924861
STT3B,1.020160
STT3A,0.993997
CTPS2,1.006360
KDSR,1.007940
TLK1,0.998626
TAF1,0.900861
TLK2,0.895175
ELOVL6,0.992771
HECW1,0.986084
ELOVL1,0.985839
CRLS1,1.020968
RNF123,0.877801
AGPS,1.018503
TMX3,1.030905
EPHA7,1.046781
EPHA5,0.950680
EPHA3,0.997359
MAPK10,0.966034
ME3,1.005310
ABL2,0.972070
GAD2,0.962861
SLC7A6,1.006322
MAPK1,0.967619
SACM1L,0.968079
DUSP5,0.972271
DUSP4,1.010412
MAPK8,0.933772
DUSP6,0.716207
DUSP1,0.961923
ASH1L,0.863977
SLC13A1,0.950028
SLC20A1,1.017040
ADO,0.935041
PHLPP1,0.949313
ADK,0.949661
CSNK1A1L,1.014120
B3GALNT2,1.026330
ADH5,0.954067
GLUD2,0.909628
CARM1,0.880402
GDA,0.979761
PRKACG,1.041415
PRKACA,0.999782
CTDSP2,1.022300
DPM1,0.950827
SCP2,0.979292
LATS2,0.981785
LATS1,1.006261
UST,1.025790
ERN1,0.871240
ACACA,0.822024
IDH3A,0.950020
GCLM,0.967021
GRHL1,0.844408
PLOD1,1.013340
WARS2,0.861281
PLCXD2,0.994330
BRPF1,0.980825
RPS6KC1,0.772775
DAPK3,0.939565
DAPK2,1.017600
DGKD,0.986204
DGKE,1.023160
ICK,1.018750
NCOR1,0.935550
DNMT3A,0.858086
CUBN,0.550980
PDIA4,0.985105
ALDH6A1,1.013078
USP16,0.973348
USP14,0.762656
USP15,1.016380
USP19,0.976528
DCLK1,1.023660
PTPRS,0.996189
AARS,0.996306
PTPRG,0.719113
PTPRD,1.025050
UBE3C,0.960938
PTPRN,0.968292
PTPRM,0.632114
PTPRJ,0.971392
