GENE,ENVISION
SLC4A2,0.853264
MYO3B,0.975806
TGM6,0.862957
RFC5,1.000070
HSPG2,0.778646
EPHA3,0.994745
CHSY3,0.866353
G6PC2,0.752031
POLR1A,0.977977
SLC2A8,0.854887
MIOX,0.912323
SGMS2,0.807870
GPD2,0.810715
TSSK2,1.015160
USP24,0.719643
SHPRH,0.924290
SLC9A4,0.778646
SLC15A1,0.861960
SMG1,0.932046
PPP1R3A,0.978240
ECH1,0.664949
CBR4,0.977432
DGKQ,0.932575
USP42,0.963144
DUOX1,0.813973
SLC6A19,0.847395
MARK1,0.897654
CDC42BPB,0.843766
SYNJ2,0.978645
B4GALT1,0.779172
GMPR2,0.926759
TRPM6,0.815426
ERN1,0.933169
BRAF,1.027070
NUDT9,0.938955
TRIO,0.920148
SLC7A5,0.950135
LIPE,0.861968
TICRR,0.992190
KMT2D,0.861715
WNK2,0.983157
PDIA6,0.855333
ATP8A1,0.982809
BCAT1,0.922652
TTN,0.675339
HERC2,0.954278
ILKAP,0.824516
BLK,0.764517
FRMPD2,0.969278
PTPRZ1,1.005760
UBR4,0.910242
PPOX,0.934473
PIP5K1A,0.767446
ZNRF2,0.958026
SLC22A13,0.795107
HECW1,0.910867
SDHA,0.626644
PTPRB,0.916357
AASDHPPT,0.783033
