GENE,ENVISION
TGM1,1.020820
STK19,0.986573
PGS1,0.753821
SLC5A1,0.965218
PTK2B,0.647937
USP31,0.778236
NCOA2,0.838295
NCOA1,0.775020
PPP1R3A,0.910714
CHIT1,0.960309
PIK3CD,0.900246
TPTE,0.996989
CES5A,0.984377
SLC12A2,0.837345
TRPM6,0.852068
MAPK9,0.865226
SETDB1,0.923965
PHKG1,0.872665
REG3A,0.815603
ISYNA1,0.715256
TRHDE,0.919442
ENPP7,0.791846
MYLK4,1.000320
STK4,0.885328
HELZ2,0.952069
MOGS,0.996691
ST6GALNAC5,0.768623
FGFR2,0.816500
SLC47A1,0.927818
LARS,0.863167
TNK2,1.014150
FAM20B,0.848893
ASNS,0.836539
AK5,0.922717
BTD,0.883464
PTPRD,0.958560
AATK,0.943080
NPC1L1,0.809956
