GENE,ENVISION
UBE2Q1,0.798586
AGL,0.768250
AGK,1.018441
FHIT,1.006760
RNF13,1.001600
FTMT,0.889960
ASS1,0.953900
SQLE,0.865923
SLC28A3,0.863253
PIK3CB,0.869306
SLC28A1,0.974820
PIK3CD,0.769878
ITPKC,0.852552
PIK3CG,0.999885
SRMS,0.727576
SPTLC2,0.860622
SPTLC3,0.546098
ZSWIM2,0.984487
SPTLC1,1.017180
ABCD1,1.009415
ABCD2,0.817751
PPP2R2C,0.875936
PPP2R2B,0.699396
GC,0.948428
GK,0.984086
P4HA2,0.777832
PARP14,0.585493
CKMT2,0.796634
ACLY,0.532792
MAK,0.899002
MYO3A,0.518551
RPS6KC1,0.917903
ALDH3A2,0.796563
GTF3C4,0.949476
XPO7,0.864972
XPO6,0.529832
DGAT2,0.866133
LSS,0.637801
CHST9,0.818180
CHST8,0.712901
MOGAT3,0.995789
CHST1,0.851036
CHST3,0.854715
CHST2,0.740624
CHST5,0.803963
GARS,0.364654
CHST6,0.781324
RPS6KA1,0.802638
RPS6KA2,0.474890
RPS6KA4,0.781266
RPS6KA6,0.976221
HLCS,0.966898
TCIRG1,0.950208
FTCD,0.827434
SLC36A4,0.927393
SLC36A2,0.849818
SLC36A1,0.718086
ART1,0.993406
ART3,0.665090
GLTP,0.767028
MYLK4,0.705150
MYLK2,0.897488
COX4I1,0.883703
PRKAR1B,0.766123
SRPK1,0.720726
PIPOX,0.852300
ATP1A4,0.626294
ATP1A3,0.677833
ATP1A2,0.928622
ATP1A1,0.963963
MGRN1,0.727495
NPC1L1,0.636183
SPHK2,0.775773
NADSYN1,0.634937
PGLYRP3,0.929937
PGLYRP2,0.478713
ABAT,0.574883
HEXDC,0.845478
TBL1X,0.990762
GPT2,0.857463
FAR2,0.705139
CHPF,0.981420
TRIM11,0.917363
RPN2,0.961860
PPP2R3B,0.721468
PPP2R3A,0.516263
NQO2,0.801524
CHI3L1,0.779123
CYP4F3,0.766858
SLC47A2,0.951087
PIP4K2B,0.841442
COPG1,0.668984
CHFR,0.744925
DBH,0.545712
SLCO1C1,0.752854
HSD3B7,0.928614
RNF103,0.926720
MTRR,0.883101
PAK4,0.787213
UQCRFS1,0.974415
DBT,1.013384
