GENE,ENVISION
BIRC6,0.915528
GSTA1,0.891569
SLC2A10,0.727174
MAPK15,0.850837
EZH2,0.922780
SLC29A2,0.824893
USP29,0.977030
SLC5A5,0.883129
DUSP22,0.719643
NTRK3,0.956115
FLT4,0.928146
FLT1,0.990346
PDHX,0.907266
AMY2B,1.021560
HKDC1,0.782923
PIK3CG,0.799266
TTN,0.997960
ACOT1,0.894245
ALOX12B,0.951239
HAS1,0.876182
GAA,1.018500
EYA2,0.972717
LSS,0.918478
ADH1A,0.643785
ULK4,0.989388
KMT2D,0.848418
ENPP3,0.813538
UBA6,0.841630
ENO3,0.961797
SSH1,0.742095
UBR5,0.992474
UBR4,0.854455
LRP2,0.960213
PTPRT,0.928389
LATS2,0.850926
KIT,0.927875
STK33,0.811110
STK36,0.822356
MTRR,0.967153
COQ5,0.941756
MINPP1,0.928183
CPS1,0.860379
AASDHPPT,0.626940
