GENE,ENVISION
SLC6A7,0.757525
BIRC6,0.912189
AMPD1,0.916220
RET,1.020930
MBOAT1,0.986811
FBP2,0.629593
GPD2,0.994925
PMM2,0.638142
GNMT,0.822670
LOX,1.023500
OPLAH,0.870327
APOA2,0.817625
CYP4F2,0.977473
MGAM,0.825532
MAP3K4,0.945798
FASN,0.873653
TTN,0.844335
TTL,0.857831
TUT1,0.841466
HSD17B2,0.962765
UGGT2,0.917356
HNMT,0.971071
PFAS,0.958878
UGT2B11,0.974043
KMT2C,0.914265
SLC25A16,0.792561
LIPF,0.966552
HAGHL,0.850819
SLC24A1,0.956142
HERC3,0.943472
PTPRT,0.865148
USP16,0.878781
TRIP12,1.000840
SLC20A2,0.901369
L2HGDH,1.015320
TAF1,0.872667
EIF2AK2,0.691807
CYP27A1,0.820561
CDK1,0.789997
STK33,0.782708
FUT2,0.999129
SGSH,0.940836
NDUFS8,0.866925
ASL,0.755980
CDK10,0.858410
PTPRH,0.947857
