GENE,ENVISION
MUSK,0.970757
AGL,0.785835
MAN2B1,0.977428
NQO2,0.994722
SETD1A,0.766850
SLC30A7,0.985708
DUSP23,0.952473
MARCH9,0.831531
AXL,0.818534
USP20,0.914733
PAICS,0.929044
PIK3CG,0.916135
SLC12A5,0.883435
PLA2G7,0.947533
MPST,0.823098
KHK,0.582151
CYP39A1,0.971284
IRAK3,0.819459
TTN,0.558305
ERBB3,0.800541
WNK2,0.976139
CYP24A1,0.979275
SSH3,0.855025
HELZ2,0.908015
FGFR4,1.013540
SETD2,0.843168
USP35,0.910789
UBR5,0.997425
LMTK3,0.757772
HUNK,0.920775
CTBP1,1.013120
MYO3A,0.899764
MYO3B,0.905779
HSPG2,0.814184
GPLD1,0.767808
ACSBG1,1.019890
PLXNB3,0.915517
SMURF2,0.718498
SLC9A8,0.829100
NEK9,0.978790
PC,0.995233
CDC42BPA,0.863834
SLC35A3,0.868308
EPHB3,0.651144
PLCB2,0.811110
SLC26A1,0.916979
HERC2,0.851246
SLC17A7,0.828426
GALNT1,0.845213
MCCC1,0.859598
STK32A,0.887162
HMOX2,0.764225
CAMKK2,0.969845
MGAT3,0.877622
HECW1,0.856204
CREBBP,0.864075
EPHA3,0.820830
NAMPT,0.835104
POLE,0.860577
MAPK11,0.916635
SMPD3,0.906467
SMPD2,0.759320
POLL,0.984708
SLC4A9,0.840820
NCOA3,0.777772
ACO2,0.670400
SDR42E1,0.989567
GARS,0.601141
SLC6A19,0.861137
MGAT5B,0.732304
TRMT1,1.006920
SLC8A1,0.861416
DAGLA,0.920407
TGFBR2,0.862265
TRIO,0.833131
ALG1,0.982496
ART5,0.795007
ATP8A1,0.875892
SLCO1A2,0.893633
PHLPP2,0.773604
ALG14,0.767808
SLC27A3,0.979265
TAOK3,0.986304
LRP2,0.624049
LRP1,0.865385
RPS6KC1,0.951875
EIF2AK4,0.981582
FARSB,0.904322
ATP1A1,0.671194
CDK8,1.019690
VARS,0.766480
RIPK1,1.013870
USP9X,0.892229
ACACA,0.606767
ACAD10,0.557584
ALDH1A1,0.939972
CDK19,0.891608
STK31,0.979744
HAGH,0.761285
HMGCL,1.016980
DGKB,1.034510
GLYAT,0.992601
DAPK3,0.612439
RNMT,0.917791
KMT2A,0.588714
ATP10A,0.769342
CYP4V2,0.931170
SUCLG1,0.870387
NAGA,0.898871
ST6GALNAC6,0.916916
ROCK1,0.782856
MAP3K10,0.977153
TYMP,0.950517
ABCC8,0.851281
ATP6V1C1,0.989823
