GENE,ENVISION
P4HA3,0.855516
TKTL1,0.900203
APOA5,0.989847
USP22,0.904463
NCOA2,0.896623
SLC10A2,0.833927
NCOA1,0.869306
NCOA6,0.928992
CDK13,0.795527
UBE3A,0.994637
NTRK1,0.782396
MGAT5B,0.915568
TTN,0.971538
PRKG2,0.869487
EYA4,0.850315
UGGT2,0.972082
AMD1,0.897422
PTPRN2,1.066450
PUS1,0.936833
KMT2E,0.905140
F13B,1.016020
EXTL1,0.766434
EPHA10,0.850840
PHLPP1,0.846665
SLC40A1,0.980186
ZNRD1,0.929066
NME1,0.986570
MAP2K2,0.766963
ARG1,0.738050
MOGS,1.009850
DDR1,0.973721
SLC7A11,0.908444
CARS,0.907354
MAOB,0.615283
ABCA4,0.852569
FUT2,1.008270
SLC22A3,0.881049
SPEG,0.916431
SDHC,0.997430
TYR,0.934137
