GENE,ENVISION
GSS,0.727475
AGL,0.894329
RALBP1,0.976219
BUB1B,0.766015
STAMBP,0.770944
USP36,0.902115
ATM,0.984301
TGM2,0.684090
SETD1A,0.745842
PTPN3,0.970745
HS3ST4,0.791852
POLR3B,1.005950
ACAD11,0.980018
FGFR4,1.018910
NCOA2,0.973625
NEK5,0.865923
SBK1,0.814759
XPO6,0.873520
SLC6A18,0.949407
CMPK2,0.710431
GK2,0.792561
CSF1R,0.986546
NTRK3,0.944662
PPP2R3B,0.855557
GUCY1A2,0.885724
MYCBP2,0.928248
NT5C1A,0.791857
ATP6V0D2,0.949708
ERN2,0.906525
SULT2A1,0.590898
NOS1,0.889792
HMGCS2,0.627437
CTSK,0.807130
TSSK3,0.835618
TNK2,0.890849
PLCB1,0.890379
PGM1,0.900632
PTGIS,0.672374
GANC,0.916392
HERC2,0.753997
STK3,0.978621
SLCO1A2,0.775021
USP15,0.976277
ALG10,0.819323
ZAP70,0.930726
ALDOC,0.909918
MVK,0.905256
ST6GALNAC3,0.990126
PLA2G4F,0.867427
UBR5,0.974736
SLC27A2,1.007870
RIPK1,0.845783
NME7,0.762927
BRSK2,0.986159
PFKL,0.995040
RNF5,0.759018
PXDNL,0.865923
ASNS,0.704347
KL,0.892983
STK11,0.616807
USP34,0.881066
SLC17A4,0.879812
CAMKK1,0.905247
RAG1,0.816126
ABCA8,0.984694
HECW2,0.935907
ME1,0.947016
SLC1A7,0.785521
FOLR2,0.897298
