GENE,ENVISION
PTK7,0.871465
ALG3,0.958514
PPP2R3A,0.911268
PIGT,0.991819
GSTA2,0.869306
POLG2,1.004300
POLR1C,0.958008
BCHE,0.628753
CBLL1,0.960295
B3GAT3,0.793349
GAL3ST3,0.979219
BCR,0.947405
NEK5,0.912814
APOB,0.763200
INPPL1,0.765644
CYP4F11,1.085320
INPP4B,0.938768
NDUFB10,0.813436
YARS,0.819230
TTN,0.560071
ENPP7,0.866408
IRAK2,0.865271
SLC38A4,0.966860
ENTPD5,1.013010
HSPG2,1.022080
SLC38A1,0.768019
ENTPD1,0.793940
KMT2D,0.940413
NARS2,0.922155
MAP2K7,0.854265
ACSM2B,1.019080
PASK,1.012100
GALNT8,0.814184
DUSP18,0.916454
TPSAB1,1.016060
TYRO3,0.817797
LRP2,1.018060
LMTK3,0.829661
BRSK1,0.766904
CA3,0.867648
DDR1,1.017360
AK7,0.789680
SLC2A2,0.945947
KIT,0.876903
SI,0.848105
NDUFS6,0.910101
GUCY1A2,0.805600
NSD1,1.006670
GPX8,0.976238
NPC1L1,0.764921
SLC29A2,0.819409
