GENE,ENVISION
USP17L2,1.014520
AOC2,0.830140
SLC6A7,0.687458
BUB1B,0.769462
BIRC6,0.839131
SLC6A9,1.015510
HSPG2,0.775497
NQO2,0.597203
GBGT1,0.773341
USP2,0.890300
TBCB,1.003210
PRKCQ,0.869617
MED1,0.870774
ATR,0.966542
INSRR,0.579166
CHI3L1,1.012450
ADSL,0.754977
ATP6V1E2,0.933704
MAPKAPK2,0.901624
NHLRC1,0.791917
PPM1D,0.978764
APOB,0.751797
LRRK1,0.989426
ASMT,0.877112
CHD9,0.966692
CBR4,0.942807
DGKQ,0.928825
PDPR,0.904885
PRPF4,0.955250
SLC32A1,1.010460
ACAT2,0.983310
FUT4,0.784592
FASN,0.924998
TTN,0.737819
ETNK1,0.864262
BMX,0.502793
FUT10,0.904151
FGA,0.939512
EYA2,0.863888
ASH1L,0.971612
NOS3,0.868862
SLC35A2,0.781973
KMT2D,0.765978
STRA6,0.778418
UCK2,0.960409
GALNS,0.871274
CYP1A2,0.891092
PHKA2,0.971203
CHST9,0.761813
MAST2,0.777155
PADI2,0.912575
GGT6,0.890808
SLC25A27,0.986732
FRMPD2,0.887415
ACO1,0.544167
PTPN2,0.845727
PIGZ,0.989786
ACO2,0.894629
ATP2B4,0.901520
CHST7,0.939212
STK32B,0.869233
CA9,0.884846
CHST12,0.956596
SLC2A8,0.820195
GALNT6,0.964520
SDC1,0.934559
ALDH1L1,0.725671
G6PD,0.785401
ASNS,0.862495
ARCN1,0.931500
ERN2,0.854392
CAMK1,0.920351
SLC26A3,0.936297
TGM1,0.933384
HECW1,0.764025
CDK8,0.922621
XYLB,0.907511
MOGS,0.880031
GGT7,0.934058
