GENE,ENVISION
TUSC3,0.990727
CD36,0.993607
P4HA3,0.914371
MOCS1,0.979309
USP24,0.868111
UBR1,0.982467
CERS4,0.834424
USP33,0.534528
CYP4F11,0.852500
SLC5A11,0.928635
SPTLC3,0.823705
DYRK1A,0.920540
ASRGL1,0.776436
TBXAS1,0.950600
LIPG,0.848177
WNK2,0.971630
WNK3,0.858006
FGFR4,0.697109
SETD2,0.826103
ATP2B4,0.988629
SLC15A4,0.794627
USP37,0.905490
NME7,0.817507
PPIP5K2,0.899500
HUNK,0.937422
STARD3,0.961114
PXDN,0.657288
TNKS,0.839152
ATP6V1A,0.951707
UGT3A2,0.848218
GTF3C4,1.047000
LRRK1,0.671984
GDA,0.998022
TIAM2,0.987666
PIK3R4,0.867135
TTN,0.860577
ATP1A3,0.862669
B4GALT5,0.887644
MAN2A2,0.873814
PTPN4,0.786678
TLK1,0.899240
GMPR,0.796436
TCIRG1,0.776497
TYR,1.021210
HS6ST2,1.001900
CRLS1,0.900098
SLC22A8,0.974043
ATP5S,0.854151
RPE65,0.809290
EPHA5,0.987319
ATM,0.926113
TNIK,0.900102
SLC4A3,0.933910
B3GALNT2,1.007730
PTK7,0.854898
SLC6A19,0.861060
FASN,0.979782
SLC6A12,0.742873
UGGT2,0.986481
F13B,1.014120
ACSS1,0.989479
SLC13A4,0.836033
MAST2,0.901621
SLC27A5,0.996292
EP300,0.867389
ALK,0.979689
MDH1B,0.972110
SI,0.968907
SLC23A2,0.946970
OXCT1,0.927887
HS3ST1,0.814891
CAT,0.891311
RIPK1,0.757472
PLCG2,0.976084
SLC25A29,0.857157
PTPN23,0.873445
HADHA,0.916516
NARS2,0.912674
SIN3A,0.844987
COPA,0.956698
PIGT,0.924294
PLA2G4F,0.904342
SLC20A2,0.951044
CA2,0.955549
NDUFS1,0.861416
FUT4,0.921278
TPSD1,0.968820
