GENE,ENVISION
AOX1,0.916412
FLVCR1,0.819077
POLQ,0.956940
UGT2B7,1.023500
SLC2A13,0.778646
EPHA1,0.786463
POLR3F,0.967215
TNIK,0.861177
FH,0.928532
SLC5A9,0.957327
GCDH,0.914541
ACER1,0.927034
SMG1,0.883313
SLC5A12,0.956810
PDPR,0.909104
ANGPTL4,0.997463
TTN,0.859359
TRMT1,0.897394
IL4I1,0.869414
AASDH,0.771386
EPHB2,1.009100
NOS1,0.643607
NDUFA3,0.821733
ACACB,0.920876
GALNS,0.985819
CDK11A,0.863821
PIGQ,0.922220
REV3L,0.948914
USP36,0.806978
UBE2O,0.863895
PPP1CA,0.824615
SLC7A10,0.929172
PTK2B,1.013030
MAST1,0.766044
GYS2,0.817240
BCKDHB,0.643710
PTPRM,0.915642
LCK,0.924640
