GENE,ENVISION
SLC4A10,0.852532
WWP2,0.767441
ACADSB,0.687200
PTGS2,0.777089
STK11,0.961300
DCLK1,0.959629
MAP2K3,0.942227
LATS2,0.832873
POLE,0.963758
DYRK2,0.921636
FABP9,0.974720
SETD2,0.774831
AMN,1.006810
SI,1.006660
SLC36A1,0.873898
NTRK3,0.982955
EPRS,0.868510
CTSW,0.943424
FGA,0.865144
KDR,1.009530
EXT2,1.019520
CUBN,0.616804
TNK1,0.852811
ADCY6,0.590921
PIGO,0.767369
USP11,0.859155
PIGV,0.792186
MYO5B,0.985119
GPT,1.003840
UBR1,0.784308
GALNT7,0.941442
USP36,0.976468
GMPS,0.983437
LCT,0.877478
RPS6KA5,0.865443
ABCG5,1.017310
BMP1,0.985816
PTPN13,0.825107
ADCY8,0.781647
AK3,0.766429
RHAG,0.978055
BMPR2,0.928131
HECW1,0.918296
PTPRN,0.830833
KAT6A,0.579862
PSKH2,0.996080
