GENE,ENVISION
MYO3A,0.773993
POLQ,0.905680
LIMK2,0.947579
PRKAA2,0.872443
PRKAA1,0.803123
MDH1B,0.948274
SLC4A1,0.790740
CYP4F2,0.858240
UMPS,0.978916
NEURL1B,0.937271
EPX,0.860615
LPIN1,1.014830
SLC28A2,0.942352
CYP26B1,0.972978
FASN,0.940471
MAPK7,0.730026
ACOT11,0.855320
PYGM,0.906688
NOS2,0.751139
GUCY2D,0.945401
PXDNL,0.813598
HK2,0.895863
ATP8A1,0.901865
XYLT2,0.827904
CSNK1G2,0.906923
ESD,0.922582
ALG12,0.961168
CHST2,0.930458
PTPRM,0.871418
TNK2,0.933056
SLC40A1,1.018460
UBE2O,0.888018
ABCG8,0.967456
CA1,0.878102
GM2A,0.626883
HYAL3,1.007340
BRAF,0.696696
ATP1A1,0.735165
MAK,0.900255
