GENE,ENVISION
UBE2Q2,0.903980
NDUFB5,0.804897
PRPF4B,0.919409
SLC4A5,0.806567
MOCS1,0.948471
PGAM5,0.737121
ME1,0.936444
UGT1A9,0.959941
ATP11A,0.761815
MAPK6,0.977219
CYBRD1,0.849450
SLC25A13,0.935447
LOXL2,0.909625
DUSP23,0.851330
APOB,0.931658
RHBG,0.868067
ACSM5,0.904597
CDK14,1.003140
CDK15,1.021340
ATP1A4,0.619567
CES5A,0.992429
TTN,0.900249
COPG1,0.903735
MGAT5B,0.869807
IL4I1,0.849802
UGGT2,0.891488
CTDSP1,0.857157
SGPP1,0.900250
SPTLC3,0.783160
NOS1,0.901286
AMY2A,0.498609
SLC7A2,0.781475
SLC13A3,0.982283
PIGN,0.975228
PIK3C2A,0.902764
PTPN21,0.798241
CYP2A7,0.701748
CYP3A7,0.819362
USP32,0.978566
EP300,0.869987
UBR5,0.861878
TAOK3,1.026010
CYP7B1,1.014010
CA8,0.571036
ALK,0.830784
MTMR3,0.787154
INPP5J,0.810644
STK31,0.990580
PPAT,0.791193
FUT3,0.948068
ABCC9,1.010740
SLC18A2,0.963593
NEU2,0.943202
