GENE,ENVISION
TNKS,0.996291
MARCH10,1.005690
ACVR1,0.952133
ACE,0.850707
MKNK1,0.875750
SLC2A11,0.843387
FABP6,0.954573
SETD1B,0.949313
RIPK4,0.787213
SLC4A2,0.835908
ADSL,0.595210
ABL2,0.625675
HARS,0.876086
EHMT2,0.847697
APOB,0.934455
SLC12A4,0.897968
CDKL4,0.789847
NTRK3,0.791699
DPYS,0.805755
GATM,0.893175
ALAS2,1.014440
SLC5A11,0.876536
CES5A,0.804263
ZC3HAV1,0.865004
CDC42BPB,0.776448
SLC12A2,0.905724
DYRK1A,0.835412
ACOT12,0.983076
CIT,0.879157
B4GALT5,0.809449
HAS1,0.786040
TTN,0.798635
TGFBR1,0.816790
SLC2A14,1.023750
RIOK3,0.908375
ENPP7,0.781705
GCK,0.890059
SLC24A2,0.711191
PHKA2,0.862055
STK11,0.973601
UGT2B28,0.738778
ACO1,0.642139
SLC26A9,0.991662
EP300,0.784658
CHST5,0.811004
DUSP13,0.560118
INPP5A,0.941552
AGXT,0.915586
SLC22A13,0.887693
ATP6V1E2,0.811110
SI,0.598692
NDUFS6,0.935764
SPEG,0.858066
UQCRFS1,0.775588
