GENE,ENVISION
ALAD,0.926081
CKB,0.787711
PLK2,0.860622
SLC2A10,0.835898
MOCS1,0.930358
NOX4,0.815582
SLC4A9,0.938448
LOX,0.908566
SLC30A1,0.948516
GYG2,0.672145
SMURF1,0.644444
AKR1B10,0.419780
LRRK1,0.859954
DHRS9,0.996999
A4GNT,0.813926
OLAH,0.860684
FYN,0.711300
TTN,0.627548
NT5C1A,0.832615
ACY3,0.837624
ACY1,0.768448
SLC6A14,0.956698
ICK,0.940790
B3GNT4,0.819676
PHYKPL,1.051290
PHKA1,1.013890
WNK4,0.993144
SCD5,0.870309
GYS2,0.792942
HELZ2,0.881349
UBR5,0.911875
SLC10A6,0.954834
CHST14,1.025510
GALNT11,0.862886
CA3,0.768536
ATP6V1E1,0.933726
PTPRD,0.633540
ADH1B,0.680645
