GENE,ENVISION
MYO3B,0.813133
RPE65,0.807959
SLC2A10,0.958694
PGLYRP2,0.924464
POLE,0.813133
FKBP7,0.756688
RAG1,0.921693
GLCE,0.846479
ROS1,0.876796
NCOR1,0.770980
SLC28A2,0.976838
GRK7,0.949617
MASTL,0.960338
MAP3K5,0.769723
PLA2G7,0.946112
SLC12A7,0.884608
TTN,0.699238
WEE2,0.999498
SLC47A1,0.774262
KDR,0.869739
FUK,0.879418
IARS,0.936251
NAT1,0.925131
COLGALT1,0.852120
PIGN,0.786853
GSR,0.951474
HERC3,1.020590
MAN1C1,0.886166
PADI4,0.785244
SLC15A3,0.900245
CHST3,1.001600
ADCY5,0.911993
LCT,1.004810
PTPRT,0.604296
LMTK3,0.930446
CA3,0.930647
ACAD9,0.930771
SLC7A10,0.970496
PTPN9,0.808876
PDK1,0.755045
SLC22A7,0.814388
CDK4,0.552454
BRAF,0.768553
KAT6A,0.737082
