GENE,ENVISION
PTPRN2,0.890319
SLC1A5,1.010450
FAXDC2,0.838303
EPX,0.926810
USP17L2,0.942490
POLR2B,0.831092
TRIO,0.906080
UGT1A6,0.824113
PXDNL,0.777724
EZH1,0.709904
SLC4A4,0.941845
ATR,0.991942
PRKD2,0.709904
SLC5A6,0.950421
SLC4A2,0.861654
CTSL,0.957405
ACAD10,1.008220
GYG1,0.758177
CHKA,0.997555
SAP130,0.886050
FLT1,0.812304
MAP3K9,0.695617
GNE,0.808903
TGM6,1.015970
LPIN1,0.852162
PDIA4,0.982001
ALDH3B1,1.004930
DHRS3,1.012990
SLC26A7,0.948702
SLC12A5,0.786690
DGKH,0.956452
DPM1,0.902718
MYCBP2,1.009780
MAPK4,0.897700
WEE1,0.921689
UBR4,0.994155
UGGT2,0.779408
ERN1,0.883967
TTN,0.846063
CTSH,1.012670
ENTPD6,0.854240
HMGCS2,0.896340
DNMT3A,0.989011
GNPNAT1,0.840611
PIK3R1,0.855430
ERBB4,0.717344
ACACB,1.010910
CTSA,0.899898
SLC13A2,0.947742
PRKCB,0.691282
PPP2R2C,0.878118
HERC2,0.938096
ABCC5,0.831477
CHST1,0.955310
USP31,0.927878
CYP3A4,0.783932
CHST5,0.956900
ACMSD,0.778838
TESK2,0.955712
GPHN,0.975675
DGKI,0.984816
SLC6A20,0.759478
ADCY3,0.603865
MARCH9,0.923633
SLC26A3,0.826690
AHCYL2,0.847078
SLC22A13,0.838642
SLC6A8,0.840101
SLC22A5,1.000760
FUT5,1.015580
HECW1,0.851026
BMPR2,0.852092
TYR,1.014920
KAT6B,0.962984
SLC1A6,0.876806
PTPRK,0.845357
STK38L,0.876844
PSKH1,0.966932
FBP1,0.638764
