GENE,ENVISION
RPS6KA6,0.654990
AOC3,0.905184
AGL,0.907475
STK10,0.860354
FTMT,0.993403
MARCH4,0.996923
MOCS1,0.954887
USP28,0.711191
CYP4F2,0.977473
USP21,0.968267
MAP3K8,0.865343
CERS3,0.805815
TKTL2,0.867507
TIAM2,0.994032
CYBRD1,0.733200
WEE2,0.965284
DCT,0.709083
SLC27A5,0.981762
NT5C1B,0.987032
ERBB2,0.845339
SLC38A4,0.943501
ITPKC,0.752031
PRKG2,1.005570
ACSM2B,0.949429
USP34,0.855949
MAN1A1,0.765266
ALK,0.959204
PTPN13,0.934217
ADCY8,0.935266
PPIL2,0.829181
CNDP1,0.984163
WNK1,1.006880
LPIN1,0.915293
SPEG,0.837715
PXDN,0.839207
CHAT,0.864300
HSD17B14,0.869530
HSPG2,0.814173
KAT2B,0.829283
DCLK2,0.824955
NOX5,1.009300
TST,0.916101
PLXNB3,0.937783
NT5M,0.891825
SLC9A1,1.023040
TPTE,0.915918
FIG4,0.894892
TTN,0.237446
JAK1,0.974254
EPHB1,0.866693
PARP8,0.746665
VNN1,0.742095
MIA3,0.812955
SLC26A7,0.935414
CHST1,0.972129
GARS,0.970706
PTPN5,0.542777
ABCG5,0.945543
LGMN,0.987494
MOS,0.921708
TPH2,0.842732
UBE2Z,0.920105
GLB1L,0.597625
CLK2,0.780930
MINPP1,0.992337
LIPT2,0.778538
EPHA7,0.709904
RPE65,0.583894
STAMBP,0.881469
DDC,1.006970
SMPD3,0.984085
NPC1,1.002790
NTRK3,0.952128
GAD2,0.689310
FASN,0.779961
MAPK4,0.982878
RNF152,0.900509
DUSP7,0.769810
CTDSP1,0.848089
PDHA2,0.853498
ACVR2B,0.960493
ALDH3A1,0.936341
ATP2B4,0.765348
ACADSB,0.768948
ALG10,0.964215
THNSL1,0.924993
ITK,1.013310
EIF2AK4,0.842456
GGH,0.872066
SI,0.845955
GPAA1,0.813133
NPC1L1,0.848699
SLC4A10,0.841694
AARS,0.937815
ACVR1,0.856355
B4GALNT2,0.992501
BIRC6,0.708400
LIMK1,0.960396
EGFR,0.665966
SLC5A3,0.976153
YES1,0.977504
PNLIPRP1,0.671777
CDK19,0.894068
GCNT1,0.783583
DPYD,0.596249
AASS,0.756997
CDK13,0.856117
DGKH,0.842245
GBE1,0.698471
PHOSPHO1,0.743605
FUT3,0.855480
LDHB,0.898492
NCOR1,0.839967
COPA,0.892682
CUBN,0.913347
PIGO,0.983549
CYBB,0.792572
PADI3,0.851950
SLC37A1,0.982740
USP15,0.877550
DUSP15,0.951002
PTPRT,0.859657
PTPRR,0.828439
SLC16A1,0.939468
PXDNL,0.967030
SLC7A10,0.783862
NDUFS2,0.962453
MAP3K13,0.833588
ABCC8,0.787141
MGAT4C,0.754414
KAT6A,0.861073
ABCC1,0.788778
COQ3,0.864387
