GENE,ENVISION
TSSK1B,0.959660
SLC6A6,0.820822
PPP2R3B,0.641464
PTK2B,0.911769
KAT6B,0.703238
USP26,0.853081
AXL,0.814095
HKDC1,0.719983
IP6K2,0.881004
SLC12A3,0.954744
SLC26A11,0.912586
FGA,0.860458
NPR1,0.833494
AQP4,0.756444
FMO1,0.837150
ERBB4,0.579251
WNK3,0.832276
ALOX5,0.928587
HK1,0.627930
WNK4,0.855216
EPHA2,0.769156
QTRT1,0.956698
SLC15A2,0.817656
UBR1,0.950982
UBR7,0.832204
PDE8A,0.752854
ADCY4,0.923984
CARS2,0.926316
MYLK,0.740034
ZADH2,0.758914
PPIP5K2,0.905481
ATP8B1,0.840919
SPEG,0.844660
PXDN,0.813888
EPHB2,0.843875
NUAK2,0.913675
DUOX2,0.941447
DCLK2,1.008360
PPOX,0.749501
GTF3C4,0.941274
RNGTT,0.927385
MAPKAPK3,0.765266
LRRK1,0.777368
CPA2,0.813394
USP44,0.947581
UBE3A,0.950265
XDH,0.993814
TTN,0.982431
TRPM6,0.918863
ITPK1,0.826423
SIRT2,0.975386
PIKFYVE,1.001190
UBE2E3,0.937445
HERC2,0.752854
SMYD3,0.855398
DDR2,0.921142
G6PC,0.849706
YARS2,0.771152
LCK,0.681294
CYP4B1,0.877811
SLC2A11,0.931951
PRKAR2A,0.982474
SLC4A2,0.891742
ABL1,0.955088
ABL2,0.954103
CYP1B1,0.814290
DUSP4,0.812527
ERN1,0.855823
ENOPH1,0.859390
LTK,0.736072
CYP1A1,0.936651
LRP1,0.745842
RBBP6,0.773918
COLGALT2,0.906416
BIRC6,0.778122
PTPRZ1,0.937602
ALDH1A1,0.571926
AWAT2,0.849384
ALDH1A3,0.954953
DGKI,0.833499
ENPP7,0.878931
ACOT11,0.854646
PIP5KL1,0.815986
PIGK,0.848915
CES3,0.915003
FPGS,0.752854
DUSP18,1.010850
EPHA10,0.762641
DUSP16,0.850270
DUSP13,0.799669
ARSB,0.779261
PFKFB3,0.964832
CHD9,0.789861
NEDD4L,0.859414
RDH12,0.974889
BCKDHA,0.610166
SDHA,0.659024
SLC1A5,0.999901
CHPF,0.941923
