GENE,ENVISION
MAP3K9,0.923965
AOC2,0.875387
FKBP10,0.755548
ALG2,0.904764
SLC7A5,0.956998
EGFR,0.988118
MAT1A,0.890272
SHMT2,0.697060
ARAF,0.906371
DMGDH,0.944970
FH,0.952693
UGT1A7,0.856294
SAP130,0.869888
PLXNB3,0.922036
CYP3A5,0.802202
LPIN1,0.908463
WARS2,0.958255
INPP4B,0.792222
MIB2,0.757458
CPA5,0.791980
CUBN,1.025620
FIG4,0.871694
CDC42BPG,0.831445
TTLL10,0.972394
FN3K,0.796515
MAP3K15,0.940706
KMT2C,0.821904
TICRR,0.829133
TIAM2,0.974371
WNK2,0.971630
ACSF2,0.839723
PRKCB,0.585678
ENPP2,0.654231
ENO1,0.865550
RAG1,0.866741
LMTK3,0.858231
DUOX1,0.975441
USP33,0.965076
IDUA,0.936389
TAOK2,0.753821
UBR4,0.803613
RIOK2,0.910401
TLK1,0.968275
ALK,0.894080
DNAJC6,0.915863
SLC3A1,0.979154
EIF2AK4,0.992070
ROCK2,0.953617
PDPR,0.848673
ECHS1,0.660086
PTPRE,0.827918
FGGY,0.892522
ALDH5A1,0.661524
SLC18A1,0.801810
CSNK1E,0.572602
GLS2,0.830391
