GENE,ENVISION
UGCG,0.790091
NCOA6,0.933314
BIRC6,0.852660
DYRK3,0.950242
OAT,0.782230
PPA1,0.874968
SLC25A13,0.987803
TRMT11,1.013870
SLC52A2,0.950249
SLC11A2,0.972799
EXT1,0.983950
ACOT2,0.657057
MAP3K6,0.982930
GBA2,1.002010
PARP9,0.883723
FMO4,0.841445
CUBN,0.847502
MYLK2,1.032960
PPP2R2C,0.855141
HERC1,0.885719
COX4I1,0.793895
LRSAM1,0.979669
PHLPP2,1.006990
PDF,0.844423
USP34,0.891577
IP6K1,0.872645
ACOT1,0.681098
SLC41A1,0.891018
INPP5F,0.792509
SLC2A8,0.899515
ADCY8,0.751253
POLE,0.869233
RBP4,1.026460
CLK3,0.862657
PTPRK,0.745358
