GENE,ENVISION
AOC1,0.806671
AOX1,0.874189
MYO3B,0.921790
USP29,0.871104
EGFR,0.764087
ABAT,0.961071
F13A1,0.840678
OPLAH,0.860354
KMT2D,0.849613
FYN,0.999792
UGT2B10,1.021090
SLC35A1,0.990460
ZSWIM2,1.017200
UGGT2,0.942061
DPM1,0.907685
ENTPD6,0.886891
NPR2,0.917975
DNMT3A,0.861396
MAN2C1,0.982404
SLC12A3,1.008970
FMO4,0.752074
SH3RF1,0.981397
CTSB,0.969836
ENPP3,0.875887
SLC26A1,0.933810
SLC26A3,0.982638
UAP1L1,0.973265
UBR4,0.864948
INPP5B,0.786240
GALE,0.912637
HEXA,0.962399
EYA1,0.939194
CYP19A1,0.829439
KAT5,0.716350
MOK,0.855075
PPAT,0.979287
MYBBP1A,0.980648
SLC22A8,0.894397
SLC22A9,0.858656
