GENE,ENVISION
USP17L2,0.891488
SLC6A6,0.825737
CLOCK,0.882683
BIRC6,0.924250
HSPG2,0.861039
SLC2A13,0.968641
AGXT2,0.924390
TPI1,0.991262
BHMT2,0.925802
FBP2,0.703406
DUSP8,0.774991
CERS4,0.925246
APOB,0.925568
SLC9A2,0.829594
MET,1.037170
USP29,0.871259
CAMK4,0.843751
SCARF2,0.942742
CYP26B1,0.972978
RNF133,0.950136
TTN,0.702364
SLC8A1,0.889707
IL4I1,0.913318
FDFT1,0.883276
PTPRD,0.916489
DAGLA,0.833190
KMT2B,0.908335
ASH1L,0.757477
ENTPD6,0.942712
ATP8A1,0.889211
SLC24A2,0.911767
CYP7B1,1.026160
ACSM2B,1.019080
PIGO,0.811668
MGAT1,0.872205
PTGIS,0.899626
SLCO1A2,0.983265
GALNT4,0.961908
BLVRA,0.715671
GSTA3,0.764265
USP34,0.883321
THNSL1,0.821022
ABCC11,1.000450
STK32B,0.834449
PTPRU,0.841121
CYP24A1,0.809313
SLC8B1,0.911928
AK7,0.950261
NDUFS1,0.766044
ATP1A4,0.742415
GUCY1A2,0.896504
PAK4,0.765266
NEU3,0.780240
