GENE,ENVISION
COLGALT1,0.824633
WWP2,0.888452
B4GALNT3,0.989107
ASPH,0.773859
SLC2A13,0.844215
EPHA1,0.859914
MAP2K3,0.850105
ATR,0.993380
PPA2,0.779042
ABCD1,0.976735
CPA5,0.874294
GAD2,0.779119
KANSL3,0.939535
CHIT1,0.829642
CSF1R,0.988314
USP40,0.759872
PIK3CG,0.956221
TTK,0.819327
FASN,1.001450
TTN,0.917279
MTMR7,0.996288
SLC8A3,0.999525
NOS1,0.949561
PIKFYVE,0.978856
AQP8,0.883151
GIF,0.971275
GYS2,1.016130
UBA3,0.864855
HELZ2,0.938299
ATP2B3,0.764378
ST6GALNAC3,0.867470
SHMT2,0.977574
ALK,0.914170
SLC17A6,0.799472
RPAP2,0.857476
ABCA4,0.799965
COQ5,0.859162
SLC22A8,0.834043
