GENE,ENVISION
SLC7A7,0.940758
RPE65,0.689699
PRPF4B,0.880715
RBBP6,0.833619
CYP17A1,0.988805
MED1,1.020830
SLC29A1,0.863491
ACAD10,0.777707
AMDHD1,0.900364
FLT1,1.053050
SLC9A3,0.913563
CDKL4,0.969610
SLC36A2,0.972099
FGFR3,0.937130
PC,0.917719
TIAM2,0.932463
PFKL,0.747768
COPG1,1.019990
WEE2,0.981172
GBA2,0.818568
HAS3,1.057610
TYRP1,0.932981
GUCY2C,1.011480
HK3,1.021070
CAMK2A,0.915617
MYLK3,0.976256
UBA7,0.819676
SLC25A21,0.954013
PTPRT,0.810021
SLC6A11,0.985642
UBR4,0.918805
LRP1,0.924173
SCARF2,0.956180
ADCY9,0.907026
ROCK2,0.860868
SI,0.990006
RNF8,0.882162
UBE3C,0.741315
UQCRFS1,0.855397
