GENE,ENVISION
AGL,0.716254
BUB1B,0.740034
STK10,0.674234
POLG2,0.705445
HIPK2,0.864262
MOCS1,0.880576
DUSP22,0.858410
AGT,0.944085
FKBP9,0.907326
CYP3A43,0.608276
HKDC1,0.530785
SLC6A4,1.016610
PIK3CD,0.794662
CAMK4,0.912230
PIK3CG,1.017670
SPTLC2,0.894601
SRPK3,0.984535
IRAK3,0.808181
ABCD3,0.801568
ABCD2,0.856423
B3GALT4,0.867273
NPR1,0.733108
SLC38A2,0.867034
BCAT2,0.994517
PPP2R2B,0.548808
PIK3C2A,0.920399
CAT,0.510020
MACROD2,0.978425
GALNT12,1.105680
CYP3A4,0.886352
CNDP1,0.794366
SCARF2,1.012470
PTRH2,0.856138
LMTK3,0.776089
LMTK2,0.866602
P4HA3,0.722226
GM2A,0.962103
PLTP,0.832204
MYO3A,0.865923
ATP6V1D,0.865740
DSTYK,0.699677
ATP6V1H,0.880584
MGST1,0.811110
CHKA,0.875128
CYP11A1,0.935392
APOB,0.629834
XPO6,0.787101
DGAT2,0.820450
USP36,0.774362
ABCA4,0.990574
GMDS,0.521373
JAK2,0.939896
TTN,0.080433
GUCY2C,0.983779
GUCY2F,0.992758
PFKM,0.865829
BLK,0.868324
CHST3,1.024010
CHST2,0.860622
CSGALNACT2,0.858410
MCCC2,0.827245
RPS6KA1,0.865713
B3GALT5,0.810884
DNAJC6,0.836275
PRKD1,0.861666
SLC22A7,0.781888
ANPEP,1.019360
SLC18A3,1.019760
GFPT1,0.632525
GFPT2,0.789261
SLC22A8,0.914171
POLQ,0.605894
SLC26A7,0.998491
SLC2A11,0.940239
SLC2A10,0.823414
POLG,0.843092
MBOAT2,0.901064
POLE,0.808967
SLC4A1,0.876061
RORA,0.947271
SLC4A2,0.856582
SLC4A8,0.920010
NCOA3,0.886023
NCOA6,0.826133
NEDD4,0.735628
ALAS1,0.721932
ATE1,0.986514
MECR,0.991044
ENOPH1,0.862308
MYLK2,0.883666
LDLR,0.821095
FRMPD2,0.918912
SLC27A5,0.864569
SLC27A6,0.855931
SLC27A3,0.998998
CYP2C8,0.740503
SLC17A8,0.804803
ALK,0.862340
SLC17A6,0.835727
SLC17A1,0.900716
SI,0.757439
ATP1A4,0.963520
ABCA3,0.914752
ABCA1,0.980641
CMTR1,0.838400
NPC1L1,0.899551
GLS2,0.909418
SPHK1,0.866037
UGT2B7,0.860374
AQP4,0.950667
PTPRZ1,0.670130
PGLYRP3,0.773908
BHMT2,0.727525
CBLL1,0.916644
PGLYRP4,0.860013
CAD,0.795911
ACER3,0.964260
PGD,0.441520
CDK19,0.816159
LPIN1,0.867248
AASS,0.744404
PDE1B,1.004570
ETNK2,0.855516
ETNK1,1.071490
ALDH1A3,0.979759
AASDH,0.879566
CNOT4,0.965117
NOS1,0.753972
NOS2,0.777912
MARS,0.923548
PTPN21,0.843373
PLA2G4C,0.912816
HGD,0.791630
ST6GALNAC2,0.916284
CA8,0.864791
ATP4A,0.861416
ATP4B,0.914294
OGT,0.718498
CDK12,0.958432
MAP3K12,0.870051
MGAT4A,0.672482
MGAT4C,0.854529
CYP11B2,0.965206
CYP11B1,0.901423
FUCA2,0.964221
SLC1A3,1.010590
RPN1,0.873881
MUT,0.550726
GNPDA2,0.419114
PPP2R3A,0.651731
AGXT2,1.014490
IKBKB,0.967380
INSRR,0.858473
CHI3L1,0.941625
USP28,0.857831
USP25,0.945693
USP24,0.756901
SLC25A12,1.009890
USP20,0.823752
USP33,0.874856
UBLCP1,0.898302
SETD5,0.954563
USP29,0.744925
FGR,0.865649
RARS,0.973105
SLC12A6,0.952700
NDUFA10,0.769878
CTSV,0.918320
SLC12A2,0.835439
MTMR7,0.888747
GAK,0.979073
CTSW,0.805081
MTMR3,0.961453
EPHA5,0.974964
LIPA,0.568641
TYRP1,0.913735
LIPC,0.993911
ATM,0.813272
NAAA,0.720434
ATP1B2,0.835978
SCD5,0.820705
IMPA2,0.932293
REV3L,0.762236
SSH2,0.822295
NMT2,0.923748
PIGN,0.862280
STK17B,0.719785
ADCY1,0.852365
INPP5F,0.936116
MANBA,1.030330
GAA,0.967354
RNMT,0.652823
UQCRC2,0.807720
ALG8,0.819564
OXSR1,0.848229
UGT3A2,0.979355
ALG3,0.996867
CPT1C,0.843879
RNF180,0.803125
SLC29A4,0.719681
SHPRH,0.811110
NEK6,0.854838
NEK4,0.745842
SLC11A1,0.925160
SLC15A4,0.880899
MGAM,1.009880
FLT3,0.848521
PLCH2,0.811042
CDC42BPG,0.751585
CDC42BPA,0.828018
CDC42BPB,0.690333
NLK,0.901001
TXNRD1,0.877239
BUB1,0.867989
DPYSL3,0.993664
GCK,0.797687
VNN1,0.796512
RAG1,1.010700
MANSC1,0.701108
GALNT5,0.983179
PHEX,0.876148
GALNT2,0.926065
PLA2G16,0.852010
PRKAA2,0.865262
ATP6V0A4,0.877145
SUCLG1,0.798006
DTYMK,0.710581
CREBBP,0.839837
TNKS,0.861177
HDAC3,0.754697
INMT,0.895668
AMPD1,0.955758
EPHA10,0.983886
CYP4B1,0.938998
ATR,1.034650
FABP3,0.918954
CHAT,0.739090
FABP1,0.856204
FLT4,0.680675
TRIP12,0.818779
FLT1,0.958721
COASY,0.920401
POLD1,1.070060
CSF1R,0.911973
CDKL2,0.908975
SDR9C7,0.969741
MGAT5B,1.065240
FANCL,1.014180
GPCPD1,0.923748
TGFBR2,0.796997
TRIO,0.490596
SH3RF3,0.788530
FRK,1.006770
RCL1,0.874856
SLCO1A2,0.824280
EP300,0.896932
TAOK1,0.773224
ITK,1.117608
SLC22A18,0.875367
SLC22A12,1.011750
ALDH2,0.861175
SLC22A11,0.827982
CDK8,0.843319
AATK,0.944718
NEU1,0.911545
USP8,0.765732
SLC4A10,0.766315
ACVR2A,1.008430
USP2,0.860788
ASH1L,0.501356
EZH2,0.613354
SLC5A7,0.815006
F13A1,0.618097
PRKX,0.695543
RNF31,0.726908
PHKB,0.912513
F13B,1.010720
ABCB1,0.802004
ZAP70,0.937952
TECRL,1.022040
EPRS,0.938451
PRKCI,0.765516
COPA,0.843698
ST3GAL6,0.977647
PRKCA,1.011880
TPP1,0.958135
PRKCB,0.690266
WARS,0.912090
PADI3,0.952929
MGAT5,0.927951
SLC1A6,0.880598
PHYH,1.008610
SLC20A2,0.747977
CHST10,0.844014
CYP7B1,0.923573
PFKFB3,0.979759
ROCK1,0.678808
ROCK2,0.905492
NKTR,0.618018
CYP2C19,0.899636
ATP6V1C2,0.979960
KAT6A,0.766755
PLCD3,0.985208
