GENE,ENVISION
UBE3A,0.987185
BIRC6,0.905933
HSPG2,0.890962
RET,0.963254
SETD1A,1.005000
MOCS1,0.718253
AKR1A1,0.939650
RCHY1,0.921965
EHMT2,0.836914
CDKL5,0.858679
CYP46A1,0.759969
PIK3CD,0.921141
USP40,0.720739
CDK15,0.871132
ZC3HAV1,0.948832
ALOX12B,1.010920
PIP5KL1,0.777880
EYA3,0.875026
DAGLB,0.966730
PIKFYVE,0.974942
VNN2,0.958910
UAP1,0.998961
ENO1,0.820824
PTGES3,0.772308
AK2,0.899361
POLE,0.976590
HEXB,0.518251
MYLK,0.925139
PRRT2,0.777880
PTPRG,0.766082
UST,0.756813
ARG1,0.850858
CTBP1,0.924431
PRKD1,0.821572
