GENE,ENVISION
MARCH10,0.779912
AOC2,0.860109
CPA6,0.962117
SLC4A5,0.845939
PLCG1,0.858410
IARS,0.858402
RIPK4,0.768623
PIGN,0.864913
NKTR,0.859312
MTHFD2L,0.960632
CERS3,0.871585
PXDNL,0.918594
SLC28A2,0.971691
DGAT2,0.795911
PIK3CD,0.912827
BMP2K,0.866133
PFKP,0.815995
SLC5A11,0.876616
TTN,0.928007
IRAK1,1.000240
SLCO4A1,0.952517
TRIT1,0.981560
TGFBR2,0.848727
KMT2A,0.720654
SLCO3A1,0.865555
ST3GAL6,1.000790
WNK1,0.892939
SLC25A5,0.788186
MGAT3,0.714710
TRPM7,0.988737
ACO1,0.786184
GART,0.869638
PLA2G4F,0.855075
SCARF2,0.843373
RIOK1,0.940227
GALNT13,0.894442
ADCY2,0.674494
MOS,0.984056
XPO6,0.743732
PIGS,0.931156
STK36,1.007560
MARS,0.918893
KAT6A,0.631286
COQ6,0.859596
NEU1,0.967355
