GENE,ENVISION
TGM6,0.970961
LYPLA1,0.854045
EPHA5,0.837515
STK11,0.592041
SCP2,0.965052
UGT2A1,1.008220
SLCO1B1,1.018620
LATS2,0.973571
POLR1B,0.972717
MARCH6,0.993117
ATR,0.945282
USP26,0.781958
UGT1A6,0.959163
ADSL,0.809926
FECH,0.800094
DUSP27,0.810678
CYP2A13,0.678204
NCOA1,0.900258
NAPSA,0.868741
AASS,0.731098
MAP3K1,0.884740
NT5E,1.007010
NTRK1,0.972502
F13B,0.712159
WWOX,0.979601
FASN,0.816119
TTN,0.792561
CDC42BPB,0.946832
SLC6A11,0.860270
ABCD2,0.871086
DAPK1,0.702137
PKM,0.973701
HMGCS1,0.903120
MAPK4,0.819676
TRHDE,0.906818
WNK2,0.846913
EXTL1,0.994351
PIGK,1.017460
PHKA1,0.934281
SLC9A7,0.777772
USP6,0.800383
STS,0.641238
CYP3A4,0.809738
ALG13,0.819272
ABCC11,1.019300
MAP2K3,0.886286
CYP4F2,0.977473
LHPP,0.728452
CUBN,0.826789
SGPP1,0.926901
ABCA1,0.839538
ABCC4,0.969432
STK38L,0.822766
PRKAR1A,0.884887
