GENE,ENVISION
HECTD2,0.833131
FLVCR1,0.769342
SLC6A7,0.982744
ERBB3,1.063710
BUB1B,0.929875
SETD1B,0.744214
ARAF,0.839676
USP28,0.985146
CWC27,0.996125
TOPORS,0.845433
PLCH2,0.908145
B3GNT6,0.992943
DHRS4,0.819520
MAP3K1,0.745842
NTRK2,0.942906
ACOT1,0.644968
FMO3,1.029480
HAL,0.869299
EXT2,1.003990
FMO5,0.851213
ENPP6,0.922548
P4HB,0.888413
WNK4,0.609817
LPL,0.870202
ACOT7,0.993056
USP32,0.935862
ACOT2,0.642869
UBR4,0.873283
BRSK2,0.965270
SLC2A3,0.765266
KAT5,0.942682
RHAG,0.606266
HSD3B1,0.845478
PXDN,0.883361
EPHB2,0.968951
ALG8,0.872591
BBOX1,0.966720
DSTYK,0.795488
ADCY9,0.855516
CPT1B,0.947082
USP26,0.888707
IARS2,0.750517
SLC9A1,0.852453
SLC9A3,0.761470
USP46,0.967801
ATP8B1,0.855908
QPCT,0.912792
SLC5A12,0.986204
SLC5A11,0.907129
TTN,0.278637
SIRT3,0.919594
SIRT1,0.909112
CDC25B,1.003870
VNN1,0.918043
NUDT4,0.913172
SLC26A1,0.773701
HERC2,0.923535
CDC14A,0.900684
MAOA,0.879660
SARDH,0.922787
SLC35B4,1.015090
HS6ST3,0.856204
GFPT1,0.838083
GFPT2,1.003910
DNMT1,0.852240
ADSS,0.769765
POLQ,0.768564
AOX1,0.946007
SLC32A1,1.005460
EPHA3,0.512707
SLC2A10,0.718768
SLC4A4,0.919482
ADHFE1,0.817247
CHAT,0.492656
SLC4A2,0.873556
SLC4A9,0.977860
QPRT,0.868529
B4GALNT2,0.996632
VARS2,0.782045
CASK,0.969152
MARK4,1.013890
AMDHD1,0.841745
FOSL1,0.905712
DUSP5,0.958710
NDUFA7,0.786853
SH3RF3,0.921648
ACACB,0.662948
CPOX,0.856748
SLC8A1,0.810780
LTK,0.861308
SLC8B1,0.856138
GLUD2,0.781841
FARSB,0.910928
SI,0.945542
SREBF1,0.958184
SLC4A10,0.776671
HS3ST1,0.949238
SLC38A4,0.749088
BIRC6,0.758177
USP6,0.903980
CIT,0.933809
UGT1A6,0.814582
GYG1,0.979178
CARNS1,0.939177
MAP3K10,0.736122
PMPCA,0.854838
PFKP,0.766124
ABCB1,0.896920
DGKI,0.732860
DGKB,0.832026
DGKG,0.948828
ULK1,0.980927
AADAT,0.812919
ULK4,1.044720
CUBN,0.848111
PRKCE,0.998733
SLC24A3,0.879302
PADI2,0.810780
CYP2A7,0.836848
ALDOB,0.962588
RNF125,0.823530
LRRK1,0.770409
SORD,0.756310
PTPRT,0.847079
HEXA,0.836668
ROCK2,0.867163
FUT7,1.010500
REV3L,0.883405
MGAT4B,0.962325
SLC1A3,1.078960
