GENE,ENVISION
MYO3A,1.006680
TUSC3,0.924815
PRPF4B,0.857831
FTMT,0.984543
USP7,0.718498
KMT2B,0.921208
GAD1,0.517548
FLT1,0.970875
DGKZ,0.850098
USP49,0.929741
LRRK1,0.910309
GRK7,0.767614
PIK3CB,0.975607
CDC42BPG,0.983097
MAPK7,0.907427
SLC47A2,0.953187
PRKCI,1.011790
TYRP1,0.892140
SIRT1,0.797562
GUCY2C,1.023180
TRAF7,0.968004
WNK3,0.918864
ATP8A1,0.855073
MYLK2,0.989982
CDK11A,0.867052
CHSY3,0.973713
HERC2,1.000070
MYO5B,0.972863
PLA2G4C,0.967415
FGFR4,0.920330
DECR1,0.924302
ITK,0.836175
EIF2AK3,0.833297
ACSL6,0.919700
POLE,0.776659
NEDD4L,0.976784
SI,0.940153
ABCC8,0.772850
USP44,0.981284
ALDH5A1,0.548296
KAT6A,0.768894
PTPN11,0.960872
