GENE,ENVISION
AOC1,0.983379
PTGS2,0.485282
TSSK1B,0.914035
AMHR2,1.007950
ERBB3,0.623680
PARS2,0.976393
GNPTAB,0.829580
PRKAG2,0.820113
AGA,0.748255
SETD1A,0.941452
UBR3,0.908194
SETD1B,0.860445
PNLIP,0.889282
INSRR,0.627508
SLC25A37,0.985743
IKBKE,1.008580
SLC5A12,0.911677
DUSP27,0.838328
PLCH2,0.907352
EPX,0.316912
B3GNT3,1.015720
RNF19B,0.988231
NDST2,0.845834
BUB1B,0.931986
NTRK1,0.800252
SLC43A2,0.782115
SLC34A1,0.827246
SLC12A4,0.836390
SIAE,0.910325
HAGH,0.905097
SLC12A1,0.856947
WNK3,0.834938
TUT1,0.955023
ABCD3,1.017770
PAFAH1B2,0.812159
SLC32A1,1.097320
ZAP70,0.974530
FMO2,0.704249
NPR1,0.806718
SLCO3A1,0.832987
ENTPD3,1.099700
ENTPD2,0.986762
ERBB4,0.812047
ENPP6,0.919660
ENPP7,0.802910
WNK4,0.801289
AQP9,0.964872
PIK3C2B,0.980972
CLCF1,0.829341
PTPN18,0.721530
SSH2,0.995527
NMT2,0.863306
SLC15A2,0.942420
LMTK3,0.884839
TRMT1L,1.021710
SHMT2,0.742603
UBR5,0.953775
UBR4,0.589167
MLYCD,1.014060
ADCY6,0.960544
ATIC,0.599728
GTF2F1,0.842865
INPP5E,0.857604
SLC2A7,0.892808
ALDH1L2,0.919508
PARP14,0.975179
SLC2A3,0.911928
RBBP6,0.730617
SLC2A1,1.016860
PTPN14,0.719288
POLR3E,0.868327
LARS2,0.770409
CDS2,0.822211
RNF40,0.854838
POLR3C,0.834893
NIT2,0.741268
ACADS,0.593144
PRKD2,0.840823
ADCY10,0.887267
TRIM33,0.778507
SLC7A7,0.936500
POLR3A,0.806460
CPT1C,1.001000
POLR1B,0.844962
SLC29A4,0.774148
TRIB3,0.845210
PHKB,0.975666
PTGDS,0.949471
TGM3,0.733599
RNF182,0.959202
CHKA,0.762970
NEK6,0.770409
SLC9A5,0.841060
APOE,0.876516
APOB,0.775078
LRRK1,0.853009
SLC9A2,0.971444
AMN,0.956075
DAO,0.865531
KMT2D,0.417363
SLC9A8,0.997742
NOS3,0.594007
CYP26B1,1.011590
CUBN,0.984637
TTN,0.701251
B4GALT3,0.989263
TNKS2,0.925859
CHEK2,0.972095
EPHB2,0.876131
EPHB1,0.792236
PIKFYVE,0.946746
CA13,0.932168
PARP1,0.990422
PDIA4,0.929288
CHUK,0.985906
CHST8,0.876304
EHMT2,0.855908
SLC26A4,1.025600
MIA3,0.989417
POLR2B,0.974279
AKR7A2,0.666530
SBK1,0.940482
POLR2K,1.012990
GALNT3,0.778646
LTK,0.914808
GALK1,0.511225
TAF1,0.741635
ACAD9,0.848442
DDR1,0.959952
ALDH6A1,0.877200
HMOX2,0.911212
SLC22A5,0.842447
ECI1,0.983411
SLC26A3,0.904043
GPX5,0.973925
HS6ST1,0.858410
MYBBP1A,0.862441
POLRMT,0.842944
RNF123,0.858443
NADK,0.970016
DNMT3B,0.907709
EPHA8,0.844191
EPHA7,0.997861
CYP2B6,0.695208
CROT,0.914236
HYKK,0.975904
EPHA2,0.803631
LPCAT4,1.012350
SLC4A5,0.998306
POLE,0.786678
MAPK11,0.846530
SLC4A3,0.949878
FASN,0.982226
POLN,0.911868
CHST3,0.985541
NCOR1,0.862029
CDC7,1.018282
PDE7A,0.718498
ADCY7,0.938493
NCOA1,0.926987
B4GALNT3,0.919583
PDE3A,0.923976
SLC36A1,1.066040
TPSAB1,0.621928
POLD1,0.770000
UGT2B10,0.976675
SLC8A1,0.676748
MECR,1.000800
CHST6,1.011810
HAS1,0.778646
KDR,0.787970
FUK,0.769342
HMGCS1,0.777569
TGFBR1,1.017800
ACACA,0.734986
NDUFA3,0.825507
SLC13A5,0.798462
DUSP5,0.849706
MAST2,0.866621
UAP1L1,0.769739
MGAT3,0.784008
CS,0.876038
SLC27A4,0.982886
EP300,0.811133
SLC27A1,0.863009
RNF20,0.861177
ITK,0.760292
B3GALNT1,0.998081
AK1,0.897093
SLC17A7,0.951813
SLC17A1,0.787418
SLC23A1,0.874722
PRKACG,0.962367
ATP1A3,0.868111
ATP1A2,0.573338
CDK9,0.946746
XYLB,0.992758
PRKD1,0.962270
NEU2,0.819939
ACVR1,0.655217
VARS,0.912271
TYRP1,0.966652
USP1,0.976094
SLC37A1,1.014070
EGFR,0.659655
USP6,0.870885
PFKFB4,0.998076
RIPK1,0.999617
PLCG2,0.652186
RRM2,0.743878
ATP11A,0.764378
CIT,0.945576
ACAD10,0.691891
UGT1A7,0.999351
GAL3ST4,0.853427
RNF31,0.962217
SERPINA1,1.014800
KYNU,0.871584
FNTB,0.931911
MAOB,0.765011
PRPF19,0.880584
FAS,0.739659
HADHA,1.111450
DMGDH,0.896286
FUT5,0.850865
A4GALT,1.002850
OPLAH,0.847731
ABCB1,0.832020
ABCB6,0.941334
PGP,0.989387
TECRL,1.022520
DGKB,0.958525
HSD17B3,0.934562
SIN3A,0.641459
KMT2C,0.766741
AATK,0.906025
COPA,0.897291
CNP,1.016620
MAT2B,0.789083
MTR,1.011230
ATP10A,0.977782
PKN2,0.764008
PRKCE,0.875330
SLC24A3,0.942626
PIGO,0.763968
GGT2,0.934928
PRKCB,0.978464
TPH2,1.018060
ACER1,0.790452
PIGT,0.949105
SLC1A5,0.845040
USP19,0.882659
CYP11B1,0.973870
CHST10,0.951442
CYP4A11,0.982494
ARSB,0.821098
OGT,0.823001
HEXB,0.772820
SLC7A11,0.863225
STK35,0.795488
HERC2,0.981891
NDUFS1,0.968275
MAN2A2,0.913563
PTPRD,0.799754
MGAT4A,0.786678
BRAF,0.768286
FUT1,1.027000
MGAT4B,0.921553
ABCC5,0.960841
KAT6A,0.652031
ABCC2,0.832623
