GENE,ENVISION
MIA3,1.015420
STK10,0.953234
IPMK,0.961843
PTPRZ1,0.857348
ACSBG2,1.000440
POLM,0.982954
LMTK2,0.785912
HACE1,0.747768
HADHB,1.022380
ABCB1,0.811801
CYP27B1,1.010530
DHCR24,0.953333
ERN2,0.994532
ERN1,0.951997
GUSB,0.936217
ASH1L,0.786835
CYP2A13,0.918058
REV3L,0.835879
SLCO1A2,0.843732
DDC,0.873439
AKR7A3,0.758883
USP34,0.917802
ABCC11,1.026880
ADH7,0.874127
SGK2,0.479513
NME3,0.930393
ABCG8,0.919415
GSTM3,0.999571
SLC23A2,0.936207
BCKDHB,0.886522
STK36,0.984552
PTPRM,0.873556
PTPRJ,0.879746
