GENE,ENVISION
UBE3A,0.801179
AGK,0.856415
NDUFB5,0.839207
GSTA3,0.832277
IKBKE,0.811018
DUSP22,0.834052
A4GNT,0.966306
NDST4,0.649021
NTRK2,0.900417
SLC12A1,0.818253
MYCBP2,0.871094
RPE65,0.906032
LSS,0.761146
SLC38A4,0.930744
LIPG,0.899547
BARD1,0.966033
WNK2,0.758018
ENPP1,0.855583
PHGDH,0.826367
USP31,0.824236
EHHADH,0.968891
KAT8,0.835938
LMTK2,0.981199
HSD17B4,0.898780
SPEG,0.916485
CPS1,0.797872
CYB5R3,0.956231
TRIM33,0.852405
MAP3K6,0.843419
NEK7,0.823304
IARS2,0.929153
SLC9A7,0.981274
APOB,0.863178
GK2,0.870463
CYP26B1,0.986903
TTN,0.705990
TRPM6,0.926189
SLC14A2,0.933703
GYS1,0.990543
HERC2,0.835084
GALNT8,0.707398
TYRO3,0.893484
RPS6KA1,0.844997
DDR2,0.594380
MAOB,0.948287
MTTP,0.932429
SULT2B1,0.815416
MUT,0.753313
KMO,0.824853
AMPD2,0.855641
UGT2A1,0.840909
MBOAT1,0.745397
MAPK10,0.846431
POLB,0.684404
MARK1,0.810465
SLC8A1,0.800383
SLC6A11,0.979433
UGGT2,0.973757
HAS1,0.873385
MIB2,0.781789
ACACA,0.920277
LRP1,0.826942
ACOX2,0.972486
SLC17A1,0.944581
GDA,0.992597
SI,0.919237
NEU2,0.747130
POLA1,0.869233
MDH1,0.989575
TRIO,0.861416
PTPRZ1,0.955534
LATS2,0.767161
SLC5A5,1.012720
MAP2K5,0.882457
GPD2,0.870255
LARS2,0.710695
GCNT4,0.892745
PRPS2,0.959107
ABCB1,0.708874
PFKL,0.786678
COPG1,0.990659
NANS,0.927766
AQP10,0.842329
EYA2,0.988585
RENBP,0.818288
NOS1,0.842119
COPA,0.885509
FAR2,0.792561
CES1,0.769454
ST6GALNAC3,0.780066
UPP2,1.006340
MAP3K12,0.913783
GLYAT,0.972387
ABCC9,0.966339
ADH1A,0.758744
BCKDHA,0.657795
PTPRK,0.923332
SLC1A1,0.874106
PTPRH,0.834513
