GENE,ENVISION
PTDSS1,0.810235
FKBP10,0.982232
AGXT2,0.951709
ART1,0.866535
TNIK,0.839152
ATR,0.717313
NOX4,0.928029
SLC25A14,0.855038
DUSP27,0.861451
USP24,0.799601
APOB,0.966044
DPYD,0.622121
CHD9,0.892748
PIK3CG,0.948882
FASN,0.998905
TTN,0.740307
ACOT11,0.967098
MTMR3,0.898709
KMT2C,1.004750
ACACB,0.551530
HMGCL,0.697081
WNK3,0.927446
MYLK4,0.976029
CA14,0.954628
ENPP3,0.787502
XYLT1,0.967677
HERC2,0.810780
TMX3,0.992813
EP300,0.877301
SRPK1,0.767475
GALNT13,0.744915
LCT,0.843738
ABCG5,0.964497
PTPN13,0.986052
SLC22A16,1.067270
ABCC8,0.817179
RNF103,0.799509
SLC18A1,0.855574
COQ6,0.823277
POLB,0.916844
