GENE,ENVISION
HECTD2,0.946365
NDST3,0.911222
HELZ2,0.956063
POLQ,0.898484
SLC7A6,0.766082
BIRC6,0.790087
PTPMT1,0.840633
BMPR1A,0.974034
INSR,0.838315
GUCY2C,0.987382
ACAD10,0.923167
GYG1,0.904038
CHKB,0.847528
PTPN23,0.866402
ASPA,0.868181
CAMK1,0.908320
MGAM,0.781586
CPT2,0.804942
ALAS2,0.993384
INPP4A,0.981801
SLC6A19,1.011850
GMDS,0.960683
UGT2B10,0.812391
SRPK3,0.917492
MAPK8,0.759521
DOT1L,0.974755
SULT1C2,0.907503
ENTPD4,0.987840
KMT2D,0.937206
UGDH,0.826705
CYP4V2,1.103620
ATP8A1,0.848229
PRKCG,0.950003
PPP2R2B,0.715160
MGAT3,0.970260
NMT2,0.929052
NMT1,0.538962
ST6GALNAC6,0.889644
UHRF2,1.010080
STK32B,0.861535
LRP1,0.875637
SLC2A9,0.861501
SC5D,0.776995
ACSL3,0.970659
AGXT,0.724649
CA4,0.929250
BTD,0.961658
POLE3,0.885216
HECW1,0.791852
MGAT4C,0.991320
NSD1,0.820195
CHPF,0.858722
