GENE,ENVISION
MARCH11,0.784841
PGM2L1,0.775158
POLQ,0.907488
BIRC6,0.846541
MED1,0.981286
ATR,0.992489
PLXNB3,0.984216
ABL2,0.884121
ACSM1,1.006410
PTPRD,0.852052
APOB,0.998790
ULK4,0.991819
UBE3B,0.983569
SCD,0.925263
CMPK2,0.820202
PLOD1,0.882890
PTPN6,0.707830
KHK,0.724575
GAK,0.997404
GUCY1A2,0.856663
TH,0.762517
UBR4,0.892291
HNMT,0.971071
TTN,0.616655
ANXA3,0.965065
EPHB4,0.784161
ACACB,0.964922
CUBN,0.937379
CTSC,0.522041
PRKCE,0.970298
ETFDH,0.794056
USP13,0.875602
ABCB11,0.798372
PLCD3,0.933741
ACLY,0.618645
CYP3A7,0.710173
AKR7A3,0.966173
ATP2B4,0.796308
TAOK3,0.949534
TNK2,0.736577
PHKB,0.984615
GANC,0.656082
ACSL1,1.021290
PTPRF,0.860622
FITM1,0.863643
NKTR,0.837267
PIK3R4,0.886972
ABCA1,0.829089
POLRMT,1.068900
PNLIP,1.003180
ABCC3,0.778263
