GENE,ENVISION
RPN1,0.901363
STK11,0.798502
MARCH4,0.816117
INSRR,0.800308
USP32,0.754441
DUSP27,0.938604
MVK,0.696307
CERS3,0.864913
SLC4A1,0.952964
KPNA6,0.674828
NDST4,0.750973
PDE7A,0.778915
KHK,0.931672
ABCD1,0.860896
ATP6V0D2,0.808748
TTN,0.351783
HAL,0.992967
ENPP7,0.794729
ENPP2,0.715499
ACSM2B,0.907586
PPP2R2B,0.969321
LPO,0.654993
SMARCD3,0.931917
CYP3A4,0.683492
ATP2B2,0.850983
USP34,0.855073
L2HGDH,0.986021
GTF2F1,0.953703
ADCY1,0.673430
PTPN13,0.910784
EYA1,0.617021
ADCY8,0.795047
SLC2A2,1.003680
PTEN,0.977193
SLC5A11,0.934897
SPEG,0.953368
CPS1,0.771872
PXDN,0.742303
POLR3C,0.972247
MYO3B,0.785460
BBOX1,0.833708
ACSL6,0.802175
HSPG2,0.863539
H6PD,0.780225
RBBP6,0.787565
TRIB3,0.971999
APOB,0.714497
SLC9A3,0.948497
HARS,0.812696
XDH,0.847640
TPTE,0.983818
TFRC,0.576787
RRM2B,0.658559
CDC42BPA,0.619446
CDC42BPB,0.757525
B4GALT1,0.555989
TRPM6,0.769387
ATP1A2,0.958721
EPHB1,0.781032
HERC1,0.759962
SLC26A1,0.927531
ABCB11,1.010940
ACLY,0.681477
STT3A,0.868111
CHST4,0.893328
ZNRF1,0.747768
DDR2,0.883832
MOGS,0.975166
SLC22A6,0.949066
STK33,0.925400
FGGY,0.766044
HS6ST2,0.864972
PTDSS2,0.757458
CROT,0.758012
ATM,0.642892
UGT2A1,1.018930
ATR,0.948689
ADHFE1,0.890379
ADCY10,0.839243
SLC4A9,0.861651
AKR1C1,0.912397
CDC7,0.903593
EHMT1,0.993446
SLC12A5,0.885464
SLC52A2,0.907584
RHBG,0.904171
NEDD4,0.991787
RNF152,0.868384
CYP7A1,0.838111
CTDSP1,0.994654
TRIO,0.638592
DUOX2,0.952965
ART5,0.950882
CARS,0.974992
SLC13A5,0.739024
TGS1,0.980682
SLC27A6,0.873177
LRP2,0.935054
GPAA1,0.856204
ABCA1,1.009790
NEU4,0.833422
HS3ST2,0.904181
B4GALNT2,0.999714
BIRC6,0.833760
HMGCS2,0.947896
PTPRZ1,0.865436
SLCO1B3,0.816830
MAP2K5,0.709904
LTA4H,0.940276
SH3RF2,0.714303
UGT1A7,1.020780
MID1,0.846034
CDK12,0.815779
UHMK1,1.006970
DGKH,0.867072
AURKA,0.922482
PHOSPHO1,0.714554
AASDH,0.910748
SIN3A,0.871946
NOS1,0.966561
CUBN,0.780171
PKN2,0.745842
PIGQ,1.054960
CYP2A7,0.932841
WNK4,0.782602
TMX3,0.859811
TRIP12,0.747768
PASK,0.854966
CYC1,0.973069
PDK1,0.789861
FAR1,0.818008
PTPRB,0.792885
MGAT4C,0.745443
GC,0.930477
FUT9,0.952723
