GENE,ENVISION
PECR,0.851611
DGKQ,0.946505
TGM7,0.827620
STK11,0.519837
FTMT,0.979803
SETD1A,0.868241
P4HA3,0.857244
DMGDH,0.840210
USP29,0.781675
CYP4F2,0.985175
SLC25A13,0.869126
PPP1R3A,0.944515
ACSM1,0.953290
MAP3K3,0.954564
TKTL2,0.806108
CYP46A1,0.633079
NDST4,0.815000
IDUA,0.866681
MYCBP2,0.924621
IRAK1,0.895641
EPHA5,0.604332
JAK3,0.973576
ERBB3,0.905819
SLCO3A1,0.959028
STRA6,1.002120
XYLT1,0.954631
GIF,0.912739
SSH2,0.803785
PHGDH,0.814490
SLC15A2,0.852447
ROR1,0.651986
USP37,0.986769
NME6,0.847173
USP49,0.946191
GTF2F1,0.946506
BRSK1,0.892098
SLC2A9,0.849706
RNF180,0.903521
KIT,0.654832
PLTP,0.953043
MYO5B,0.984676
SLC17A6,0.855170
SLC19A1,0.977057
UGT3A2,1.009450
HSPG2,0.712169
ALG6,0.974488
CYP2C9,0.917706
NOX3,0.773690
HDC,0.923718
ACSBG1,1.019280
SLC9A4,0.787662
SLC9A5,0.854358
APOB,0.838725
LRRK1,0.860577
NEK1,0.930413
MGAM,0.813480
UBE3A,0.538213
USP41,1.012170
TTN,0.299988
DIO3,0.638421
PIKFYVE,0.859807
MAN2A2,0.880267
CMA1,0.590476
GYS2,0.826279
POLR2C,0.981400
TYRP1,0.859217
LCT,0.846148
UBE2O,0.901638
SLC3A2,0.956388
SLC26A2,1.013040
UBE2F,0.870808
CBS,0.979905
ELOVL4,0.875026
HS3ST3B1,0.734078
HECW2,0.824711
PTDSS2,0.754167
EPHA8,1.015520
EPHA7,0.793523
AMPD2,0.792657
LAP3,0.725369
MKNK1,0.763017
SLC4A5,0.862687
MAPK15,0.823556
DARS2,0.899668
ADCY10,0.925961
SLC4A2,0.936094
SLC4A8,0.975904
BCR,0.943156
RPS6KB1,0.864262
SDR9C7,0.941052
MARK1,0.689044
OBSL1,0.935504
CHMP4A,0.928415
SLC8A1,0.747768
SLC8A3,0.980683
UBR5,0.859934
KDR,0.899902
CTDSPL,0.976375
PUS1,0.989918
ACVR2B,0.630245
SH3RF3,0.856705
F13B,0.842050
NAGLU,0.824576
ABCG2,0.959451
SORD,0.602660
NUDT10,0.950473
TGS1,0.913318
ALDH7A1,0.808518
FADS3,0.849706
NT5DC3,0.759907
SRPK3,0.762494
LRP2,0.634084
CSNK1A1L,0.753784
GALNT15,0.927713
SGK3,0.824816
GALNT11,1.007600
ACOX3,0.973653
RTCA,0.772377
USP9X,0.830510
SLC22A11,0.850077
GDA,0.769810
SI,0.728116
PTK6,0.821213
BIRC6,0.936844
LIMK1,0.925566
PTPRZ1,0.807164
LATS1,0.798241
EZH2,0.922886
UGT1A6,0.838739
HMOX2,0.697495
DGKZ,0.780535
KYNU,1.024830
LPIN3,1.014370
CAMKK2,1.017990
AMHR2,0.950946
UGDH,0.954955
NT5C1A,0.831321
EXTL1,0.831036
PIP5KL1,0.969504
ACY1,0.972321
PRKCI,0.957567
KMT2B,0.925710
KMT2D,0.788054
CUBN,0.797955
GANC,0.758012
UCP1,0.974492
GAL3ST2,0.848161
ASMT,0.901361
CEPT1,0.762970
RPS6KA2,0.771859
MGAT4B,0.858410
ATP6V1C2,1.021820
FUCA1,1.001070
FUT9,0.781032
ABCC3,1.029300
