GENE,ENVISION
AOC3,0.922294
ACADVL,0.809872
AGK,0.902368
PPP2R3A,0.818568
P4HA2,0.984090
TGM3,0.877447
RARS2,0.856096
USP28,0.946581
AHCYL1,0.979631
GRK7,0.978247
PRODH2,0.744061
DHRS2,0.724627
INPP4B,0.999694
SLC34A3,1.002380
NNT,0.913076
PIP4K2B,0.879898
NPR1,0.900984
ATM,0.852473
BARD1,1.016470
ENPP6,0.943847
PASK,1.014270
MYLIP,0.870724
ATP2B2,0.982710
FGFR2,0.922386
USP35,0.950372
GMPS,0.943472
ADCY4,0.537735
DBH,0.888703
FUT11,0.858464
SLC2A2,0.796757
ASNS,0.926432
POLR1B,0.919074
APOB,0.802345
MGAM,0.758271
B3GNTL1,0.831109
MYLK,0.939066
ITPKA,0.695907
TTN,0.300002
CYP4V2,0.935511
PLCB1,0.719643
GUCY2F,0.978697
RNF40,0.925555
PPARA,0.950974
STT3B,0.766044
LARS,0.833691
MTHFD2,0.858319
DDR2,0.476707
STK36,0.899303
CLK3,0.941274
RPS6KB1,0.957505
SLC32A1,0.944516
STAMBP,0.955253
RET,0.955597
SLC2A10,0.895608
DARS2,0.972684
FLT3,0.917333
BCR,0.885798
EHMT1,0.694525
CSF1R,0.847417
SLC36A1,0.744211
MAPK6,0.925450
MARK1,0.810465
OBSL1,0.634600
SLC8A1,0.747768
DUSP7,0.997117
DUSP3,0.840005
ACACA,0.920259
ACACB,0.731963
PPEF2,0.772391
FRMPD2,0.812163
LRP2,0.769387
CYP1A1,0.902431
DYRK1B,0.833131
SLC17A6,0.990114
BMPR1B,0.583237
AK5,0.891742
KL,1.026100
SI,1.022400
OXCT1,0.930503
ABCA1,0.931520
NEU4,0.845554
PRKD1,0.943504
PPP3CA,0.844355
ABAT,0.686114
BIRC6,0.846541
FLAD1,0.922288
PRKAA2,0.938715
SLCO1B1,0.814660
SLCO1B3,0.839550
SLC5A6,0.728628
GAL3ST2,0.962016
CARNS1,0.948910
SERPINA3,0.652136
PXDNL,0.757647
CDK10,0.862050
CBR1,0.976596
ZAP70,0.930689
EYA4,0.762093
DAPK3,0.827616
DNMT3B,1.017130
KMT2B,0.810235
KMT2D,0.818029
ATP10A,0.989761
SLC24A4,0.889707
SLCO2A1,0.825346
MGAT1,0.811668
PIGS,1.000230
GGT6,0.746003
USP14,0.868111
CYP11B2,0.882285
HEPH,0.850544
SLCO1C1,0.960478
CYP7B1,1.007050
PTPRT,0.733706
RIOK3,0.782941
PDK1,0.996519
ITPA,0.870666
GGT5,0.974435
SDHA,0.616727
KAT6B,0.756571
ATP6V1C1,1.018710
FUT8,0.880955
