GENE,ENVISION
HECTD2,0.830411
B4GALNT2,0.967237
BIRC6,0.781551
CROT,1.006110
ATM,0.818309
MAPK15,1.002560
FAAH2,0.940066
APOA5,1.013160
SHPRH,0.852120
USP20,1.058410
MINK1,0.766123
NCOA1,0.734078
SLC28A3,0.918745
MAP3K5,0.797394
SLC12A4,0.778772
SLC12A6,0.955817
ABCB6,0.724279
CDC42BPB,0.623179
DGKB,0.808101
DUSP27,0.932131
TTN,0.730829
WWOX,0.772039
NUDT5,0.900236
HELZ2,0.910451
GFPT1,0.842724
PIK3C3,0.764008
ROR2,0.875770
SLCO1C1,0.980698
SLC20A2,0.826978
INPP5D,0.965598
ALK,0.940912
ABCG8,0.750770
PDE4D,1.011320
MYLK,0.631057
SARDH,0.771489
CANT1,0.978273
PPIP5K1,0.552604
POMT1,0.938886
UGT2B28,0.780391
PTPRK,1.016870
