GENE,ENVISION
COLGALT2,0.832769
HECTD3,0.989426
SAT2,0.872105
SLC32A1,1.117410
ATM,0.822149
CHSY3,0.919717
DHCR7,0.993961
SLCO1B3,0.972186
AKT3,1.034740
PLCH1,0.781633
GAL3ST4,0.976402
AOC3,0.839254
ADSSL1,0.857184
NDST4,1.007330
SLC6A19,0.905018
TIAM2,0.942810
PIK3R4,0.841959
TTN,0.638696
AASDH,0.930683
SIN3A,0.861373
SIRT3,0.880079
HUWE1,0.793169
LIPE,0.936251
PIGL,0.845578
CTSZ,0.851697
GALNT8,0.946224
ACOT4,0.963414
EP300,0.770511
LRP2,0.731094
DDR1,0.932874
HECW1,0.856408
ATP6V0A2,0.863799
SLC6A14,0.985829
PTPRJ,0.841586
NEU2,0.995401
NRF1,0.934111
