GENE,ENVISION
SPHK2,0.735577
MYO3B,0.777814
KDSR,0.977464
CAMK1D,0.675532
BIRC6,0.906820
PRKAG2,0.504469
HS3ST4,0.911304
AGXT2,1.008600
PGLYRP3,0.982017
FKBP5,0.752854
GALNT13,0.901319
ATP11C,0.927249
MLKL,0.944371
PTPRR,0.980098
MAPK7,0.973741
SLC9A4,0.909689
DHRS9,0.936726
METTL3,0.841371
SLC6A19,0.895331
MAP3K5,0.946874
PARP12,0.931430
GUCY1A3,0.791852
TTN,0.569222
DMPK,1.000750
PLCZ1,0.946038
SLC6A13,0.897186
TNS2,0.836776
DOT1L,0.985309
ZC3HAV1,0.919051
KMT2A,0.831404
CYP4Z1,0.965573
SH3RF1,0.803072
ACSS3,0.856685
STRA6,0.840169
ENOPH1,0.997284
ACSM2A,0.895562
CAMK2B,0.808733
GALNT8,0.983821
HELZ2,0.782317
MYO5B,0.788247
RNF25,0.954569
ALG11,0.852790
IP6K3,0.982125
ACMSD,0.940838
CNDP2,0.863871
ABHD5,0.861294
LRP2,0.767808
PHLPP2,0.856137
PAK7,0.858686
PLD1,0.969988
TPTE2,0.915534
SLC22A8,0.937464
PARP15,0.931274
MST1R,0.982017
ABCA4,0.974116
AWAT1,0.991405
MGAT4C,0.921806
ALDH1L2,0.849190
UGT2B28,0.831789
CMTR1,1.019220
GPCPD1,0.823732
PTPRK,0.672450
