GENE,ENVISION
COLGALT2,0.969987
PTK2,0.930812
SLC7A8,0.857889
PNPT1,0.887260
ATM,0.964497
CARM1,0.838233
USP9X,0.868111
SLC4A4,0.936992
TNIK,0.766123
SETD1B,0.634870
ATR,0.890624
SLC5A7,0.868262
SIRT7,0.919823
SLC4A9,0.719329
HUWE1,0.885751
NCOA3,0.989605
CDK19,0.911437
SMG1,0.805048
RALBP1,0.860577
DPYD,0.910072
PCYOX1,0.832204
ST6GALNAC3,0.934792
MAP3K1,0.778144
USP41,0.818693
TIAM2,0.972628
PHKB,0.922351
CYP2A13,0.870652
GUCY1A3,0.985993
SARDH,0.763934
TTN,0.660069
CDC42BPB,0.808815
TTL,0.854838
GBA2,0.876519
UBR4,0.762093
EYA1,0.912305
ZCCHC6,1.006180
FUT2,1.086700
SIRT1,0.812035
DPAGT1,0.815370
COL4A3BP,0.949399
VRK3,0.888308
VRK2,0.988110
PKN1,0.963932
SLC13A2,0.901880
TPSD1,0.973045
ENPP2,0.901537
CTSF,0.978465
CHST8,0.856429
PADI3,0.782585
SMURF2,0.778545
UBA3,0.977625
PLXNB3,0.827354
ST6GALNAC5,0.991774
SETD5,0.851144
TYRO3,0.814748
BDH1,0.912544
NNT,0.759907
SLC2A8,1.007140
DDR2,0.968277
SLCO4A1,0.815467
PIP5K1A,0.936144
AHCYL2,0.805175
ACSL6,0.846345
POLE,0.973898
ZNF645,0.908084
PRRT2,0.777880
PTPN13,0.974865
SLC22A7,0.891472
MTMR3,1.013930
FGGY,0.764378
HIF1AN,0.901778
HAO1,0.869863
SLCO3A1,0.893503
NRF1,0.901186
