GENE,ENVISION
B4GALNT3,0.916679
DSTYK,0.982519
PDE3A,0.973792
MKNK1,0.805027
UPRT,0.950004
GSTA3,0.753176
RIPK1,1.000080
POLE,0.940353
ABAT,0.941476
SLC25A18,0.868669
UPB1,0.506935
SLC4A9,0.985426
TOPORS,1.069380
SMG1,1.020570
GRHL1,0.858410
PMPCA,0.824528
NEK1,0.788952
NT5C3A,0.936996
UHMK1,1.016090
TTN,0.659801
TSSK6,0.926124
HUWE1,0.806443
PARP8,0.899240
TICRR,0.871830
WNK4,0.806385
MOGAT1,0.900983
USP35,0.950913
TAOK2,0.764925
CERS3,0.918821
TNK2,0.925733
INPP5D,0.868434
MOGS,1.000070
USP9X,0.868111
SLC22A4,1.006680
SARDH,0.920755
BMPR2,0.965928
NSD1,0.876342
